WDPAID,NAME,IUCN_CAT,GIS_AREA,ISO3,latitude,longitude
366407,Bristol Mountains,IB,311.80,United States,34.78339,-115.94646
366471,Buckhorn,IB,179.15,United States,47.84760,-123.12946
366478,Emily and Richardson Preyer Buckridge Coastal Reserve,IV,73.64,United States,35.72971,-76.11372
366479,Bucks Lake,IB,95.79,United States,39.94942,-121.20024
366509,Buffalo National River,IB,139.88,United States,36.04012,-92.91791
366513,Buffalo Peaks,IB,167.06,United States,39.05548,-106.15369
366522,Bull Canyon,IB,54.86,United States,40.30592,-109.00078
366609,Byers Peak,IB,35.61,United States,39.85744,-105.98213
366624,Cabeza Prieta,IB,3204.32,United States,32.23325,-113.46381
366628,Cabinet Mountains,IB,379.46,United States,48.19084,-115.66512
366632,Cache La Poudre,IB,38.51,United States,40.65964,-105.45108
366640,Cadiz Dunes,IB,86.01,United States,34.37607,-115.38482
366664,Calico Mountains,IB,262.90,United States,41.03102,-119.21522
366708,Caney Creek,IB,57.83,United States,34.39841,-94.08957
366739,Cape Romain National Wildlife Refuge.Wilderness Area,IB,120.26,United States,32.99530,-79.49629
366743,Capitan Mountains,IB,145.98,United States,33.59373,-105.33175
366767,Carlsbad Caverns,IB,127.32,United States,32.11867,-104.55708
366798,Carrizo Gorge,IB,59.99,United States,32.74592,-116.25916
366803,Carrizozo Lava Flow,IB,41.52,United States,33.66147,-105.96881
366842,Castle Crags,IB,44.84,United States,41.19796,-122.38087
366843,Castle Creek,IB,103.02,United States,34.20097,-112.26728
366867,Cebolla,IB,250.32,United States,34.74175,-107.87880
366872,Cedar Bench,IB,64.79,United States,34.41023,-111.81928
366937,Chain Of Craters,IB,74.08,United States,34.83557,-108.22591
366946,Chama River Canyon,IB,190.34,United States,36.34370,-106.66249
367001,Cheaha,IB,29.95,United States,33.41182,-85.83575
367011,Chemehuevi Mountains,IB,347.17,United States,34.59176,-114.54399
367055,Chimney Peak,IB,53.59,United States,35.85497,-118.07825
367067,Chiricahua,IB,352.81,United States,31.82468,-109.28099
367069,Chiricahua Natio,IB,42.37,United States,32.01570,-109.34539
367104,Nellie Juan-College Fiord,IB,8831.81,United States,60.70280,-147.88371
367138,Citico Creek,IB,65.61,United States,35.40474,-84.05845
367148,Clarence Rhodes National Wildlife Range,IV,250.43,United States,61.62675,-164.72503
367163,Clarks River,IV,37.82,United States,36.90549,-88.43434
367188,Clearwater,IB,59.15,United States,47.03971,-121.81199
367193,Cleghorn Lakes,IB,160.96,United States,34.25406,-115.81087
367206,Clifty,IB,50.79,United States,37.83843,-83.57661
367216,Cloud Peak,IB,776.65,United States,44.40835,-107.22949
367222,Clover Mountains,IB,346.46,United States,37.36181,-114.35965
367258,Cohutta,IB,149.89,United States,34.92257,-84.57084
367284,Collegiate Peaks,IB,672.69,United States,38.97863,-106.51766
367297,Colonel Bob,IB,47.97,United States,47.48953,-123.73873
367312,Columbine-Hondo,IB,180.15,United States,36.62017,-105.49850
367316,Comanche Peak,IB,275.29,United States,40.56874,-105.64222
367335,Congaree,II,106.13,United States,33.79404,-80.73512
367338,Congaree National Park,IB,60.61,United States,33.80018,-80.77954
367369,Cooke's Range,IB,81.34,United States,32.49306,-107.72209
367423,Coso Range,IB,211.81,United States,36.24429,-117.84332
367485,Cranberry,IB,193.20,United States,38.28293,-80.32665
367550,Cross Canyon,IB,51.68,United States,37.52474,-108.98915
367551,Cross Creeks,IV,26.62,United States,36.46094,-87.73807
367573,Cruces Basin,IB,76.41,United States,36.93429,-106.30839
367599,Cumberland Island,IB,38.34,United States,30.87443,-81.43821
367609,Currant Mountain Wilderness (Blm),IB,191.48,United States,38.91868,-115.44797
367631,Cuyahoga Valley,II,82.73,United States,41.25147,-81.56913
367672,D 'Arbonne,IV,71.38,United States,32.62354,-92.20870
367677,Dark Canyon,IB,187.61,United States,37.76653,-109.89512
367686,Darwin Falls,IB,35.78,United States,36.33004,-117.57483
367714,Desoto,IV,31.57,United States,41.51605,-96.01984
367720,Dead Mountains,IB,220.40,United States,34.99394,-114.74030
367731,Death Valley,II,13682.28,United States,36.47023,-117.13877
367737,Deep Creek Mountains,IB,319.61,United States,39.89274,-113.87208
367765,Delamar Mountains,IB,448.13,United States,37.16087,-114.88703
367785,Denali,IB,8685.68,United States,63.29981,-150.50887
367809,Deseret Peak,IB,101.49,United States,40.46203,-112.62889
367828,Devils Backbone,IB,27.08,United States,36.73628,-92.15262
367829,Devils Backbone,IB,35.41,United States,33.82512,-107.17563
367859,Diamond Breaks,IB,150.83,United States,40.74663,-109.00142
367868,Diamond Peak,IB,212.44,United States,43.53280,-122.08679
367871,Dick Smith,IB,288.85,United States,34.68121,-119.53382
367883,Dinkey Lakes,IB,124.90,United States,37.18092,-119.03572
367921,Dolly Sods,IB,71.94,United States,39.01779,-79.35320
367954,Dos Cabezas Mountains,IB,48.31,United States,32.23607,-109.52377
367990,Dry Creek,IB,25.50,United States,35.02639,-93.74912
368029,Dugger Mountain,IB,36.21,United States,33.86457,-85.59958
368090,Eagles Nest,IB,547.15,United States,39.67103,-106.29666
368092,Eagletail Mountains,IB,410.13,United States,33.40155,-113.37354
368110,East Cactus Plain,IB,57.19,United States,34.06362,-113.93999
368120,East Fork,IB,42.84,United States,35.58571,-92.87403
368123,East Fork High Rock Canyon,IB,212.91,United States,41.42343,-119.36609
368134,East Humboldts,IB,148.32,United States,40.94221,-115.13388
368220,Eldorado,IB,106.08,United States,35.81284,-114.74628
368236,Elk Creek,IA,28.10,United States,45.48652,-115.76739
368299,Emiquon,IV,36.83,United States,40.34164,-90.07953
368304,Encampment River,IB,41.33,United States,41.07407,-106.78549
368418,Far South Egans,IB,146.99,United States,38.48153,-114.91275
368498,Fish Creek Mountains,IB,90.40,United States,32.96275,-116.02723
368512,Fishhooks,IB,43.53,United States,33.21888,-109.98430
368519,Fitzpatrick,IB,804.94,United States,43.23448,-109.62368
368535,Flat Tops,IB,934.95,United States,39.95387,-107.29344
368546,Flatside,IB,38.61,United States,34.85743,-92.96851
368644,Straits of Mackinac Great Lakes State Bottomland Preserve,IV,386.01,United States,45.77814,-84.71968
368668,Fortification Range,IB,124.26,United States,38.55630,-114.47776
368675,Fossil Ridge,IB,130.28,United States,38.69232,-106.64301
368676,Fossil Springs,IB,42.21,United States,34.45427,-111.54168
368685,Four Peaks,IB,245.79,United States,33.63609,-111.34371
368773,French Spring-Happy Canyon,IB,98.43,United States,38.20433,-110.24432
368802,Funeral Mountains,IB,111.73,United States,36.35618,-116.53746
368825,Galiuro,IB,313.98,United States,32.57670,-110.33725
368864,Gates of the Arctic,IB,29335.52,United States,67.83742,-153.38693
368865,Gates Of The Mountains,IB,115.18,United States,46.86968,-111.80997
368913,Gibraltar Mountain,IB,76.31,United States,34.18585,-114.10513
368924,Gila,IB,2264.33,United States,33.21323,-108.41439
368947,Glacier Bay,IB,10770.78,United States,58.83906,-136.86543
368950,Glacier Peak,IB,2291.84,United States,48.17986,-120.97107
368988,Goat Rocks,IB,437.85,United States,46.52571,-121.43498
369005,Golden Trout,IB,1235.89,United States,36.30805,-118.35920
369006,Golden Valley,IB,153.21,United States,35.41713,-117.50685
369098,Grand Bay National Wildlife Refuge,IV,42.00,United States,30.41266,-88.42201
369119,Grand Wash Cliffs,IB,151.10,United States,36.45595,-113.78635
369131,Granite Chief,IB,115.17,United States,39.13772,-120.30655
369133,Granite Mountain Wilderness (Az),IB,39.69,United States,34.64214,-112.57400
369138,Grant Range,IB,212.26,United States,38.26289,-115.53108
369148,Grass Valley,IB,133.09,United States,35.29448,-117.31473
369153,Grassy Knob,IB,69.51,United States,42.74446,-124.34122
369172,Gray Peak,IB,58.08,United States,31.81242,-108.95532
369187,Great Bear,IB,1161.50,United States,48.19318,-113.53452
369189,Great Dismal Swamp,IV,460.71,United States,36.60326,-76.45946
369221,Great Sand Dunes,IB,132.20,United States,37.76600,-105.57568
369223,Great Smoky Mountains,II,2107.09,United States,35.63414,-83.50596
369262,Greenhorn Mountain,IB,93.55,United States,37.85094,-105.03256
369302,Gros Ventre,IB,1158.66,United States,43.44983,-110.42547
369348,Gunnison Gorge,IB,71.91,United States,38.66228,-107.81752
369463,Harcuvar Mountains,IB,101.74,United States,34.01416,-113.44534
369492,Harquahala Mountains,IB,93.03,United States,33.82181,-113.30142
369523,Hassayampa River Canyon,IB,49.37,United States,34.11506,-112.59461
369535,Havasu,IB,72.61,United States,34.64448,-114.42766
369622,Hells Canyon,IB,43.14,United States,33.94163,-112.38748
369624,Hells Canyon,IB,882.54,United States,45.45215,-116.64502
369629,Hell Hole,IB,79.08,United States,33.03218,-109.00770
369630,Hellsgate,IB,151.58,United States,34.19681,-111.13366
369657,Henry M. Jackson,IB,417.80,United States,47.92069,-121.22124
369665,Hercules-Glades,IB,50.28,United States,36.68595,-92.92606
369691,Hickory Creek,IB,34.94,United States,41.67495,-79.28744
369719,High Rock Canyon,IB,187.99,United States,41.38036,-119.43106
369721,High Rock Lake,IB,239.19,United States,41.21736,-119.22055
369724,High Uintas,IB,1836.72,United States,40.74381,-110.46517
369812,Hollow Hills,IB,92.63,United States,35.36971,-116.03481
369829,Holy Cross,IB,497.54,United States,39.43304,-106.50778
369956,Hummingbird Springs,IB,128.09,United States,33.65353,-113.08898
369968,Hunter-Fryingpan,IB,334.08,United States,39.22021,-106.63240
369983,Huston Park,IB,125.68,United States,41.09434,-106.98531
370018,Imperial Refuge,IB,63.73,United States,33.09326,-114.61567
370051,Indian Pass,IB,177.43,United States,33.10184,-114.77328
370053,Indian Peaks,IB,316.04,United States,40.05958,-105.68965
370080,Innoko,IB,5324.07,United States,63.18224,-158.56068
370086,Inyo Mountains,IB,300.01,United States,36.91969,-118.03194
370094,Ireteba Peaks,IB,89.85,United States,35.60499,-114.71751
370185,James Peak,IB,69.33,United States,39.85576,-105.68812
370198,Jarbidge,IB,447.23,United States,41.76934,-115.32680
370209,Jedediah Smith,IB,501.39,United States,43.81273,-110.91539
370221,Jennie Lakes,IB,42.53,United States,36.70014,-118.77759
370242,Jimbilnan,IB,76.42,United States,36.23371,-114.45025
370277,John Muir,IB,2645.16,United States,37.03839,-118.61414
370321,Joshua Tree,II,3174.20,United States,33.89980,-115.86012
370323,Joshua Tree,IB,2396.45,United States,33.89675,-115.86010
370329,Joyce Kilmer-Slickrock,IB,77.89,United States,35.41488,-83.98051
370353,Juniper Mesa,IB,30.62,United States,34.96043,-112.90303
370354,Juniper Prairie,IB,57.86,United States,29.21233,-81.68616
370363,Kachina Peaks,IB,75.76,United States,35.34158,-111.66371
370373,Kanab Creek,IB,249.01,United States,36.58730,-112.52491
370400,Katmai,IB,13450.97,United States,58.45188,-154.85480
370429,Kelso Dunes,IB,624.21,United States,34.89473,-116.02467
370437,Kenai,IV,7845.58,United States,60.23592,-150.46554
370550,Kisatchie Hills,IB,35.21,United States,31.49669,-92.99677
370591,Kobuk Valley,IB,738.96,United States,67.04316,-159.03653
370594,Kofa,IB,2216.58,United States,33.24677,-114.00087
370605,Koyukuk,IB,1538.37,United States,65.65186,-157.39609
370630,La Garita,IB,511.85,United States,37.93339,-106.93085
370637,La Madre Mountain,IB,77.08,United States,36.17712,-115.60398
370659,Lahontan Cutthroat Trout Instan,IB,48.33,United States,41.51925,-118.96920
370673,Jay S. Hammond,IB,10587.06,United States,60.68335,-153.37461
370704,Lake Mason,IV,68.01,United States,46.62678,-108.76344
370713,Lake Ophelia,IV,72.77,United States,31.13103,-92.09210
370733,Umbagog,IV,134.85,United States,44.78614,-71.04633
370814,Lassen Volcanic,IB,318.26,United States,40.49711,-121.40942
370819,Latir Peak,IB,82.64,United States,36.78626,-105.49820
370832,Laurel Fork North,IB,48.11,United States,38.74623,-79.67708
370840,Lava Beds,IB,113.61,United States,41.75732,-121.52264
370883,Lee Metcalf,IB,962.24,United States,45.13717,-111.34673
370948,Lime Canyon,IB,95.88,United States,36.36154,-114.28073
370993,Little Black Peak,IB,61.03,United States,33.75485,-105.93024
370996,Little Book Cliffs,IB,118.41,United States,39.20950,-108.40485
371003,Little Chuckwalla Mountains,IB,116.24,United States,33.47769,-115.06784
371021,Little High Rock Canyon,IB,195.65,United States,41.24413,-119.40605
371022,Little Humboldt River,IB,167.07,United States,41.36932,-116.89219
371061,Little Picacho,IB,158.37,United States,32.93519,-114.56382
371103,Lizard Head,IB,168.29,United States,37.84249,-108.01256
371134,Lone Peak,IB,123.96,United States,40.50374,-111.72526
371191,Lost Creek,IB,466.21,United States,39.28038,-105.52696
371266,Lower San Francisco,IB,28.90,United States,33.22533,-108.96374
371333,Machesna Mountain,IB,74.92,United States,35.29340,-120.23011
371412,Malpais Mesa,IB,130.00,United States,36.41945,-117.74951
371415,Mammoth Cave,II,206.30,United States,37.18395,-86.14543
371449,Manly Peak,IB,52.47,United States,35.92654,-117.13582
371460,Manzano Mountain,IB,150.07,United States,34.68498,-106.45090
371476,Marble Mountain,IB,911.76,United States,41.51267,-123.23174
371501,Mark Trail,IB,67.25,United States,34.77007,-83.79561
371509,Maroon Bells-Snowmass,IB,740.27,United States,39.11865,-107.02769
371608,Mazatzal,IB,1014.98,United States,34.15074,-111.58113
371679,Meadow Valley Range,IB,504.93,United States,37.05180,-114.72135
371684,Mecca Hills,IB,123.63,United States,33.61301,-115.98682
371744,Mesa Verde,IB,34.46,United States,37.25881,-108.44905
371788,Middle Mississippi River,IV,33.21,United States,38.00585,-89.97540
371794,Middle Santiam,IB,35.44,United States,44.52669,-122.21647
371821,Mill Creek,IB,69.50,United States,44.46944,-120.49759
371852,Miller Peak,IB,81.95,United States,31.41363,-110.33235
371907,Mission Mountains,IB,308.15,United States,47.48659,-113.85363
371976,Monument Rock,IB,81.79,United States,44.30690,-118.32315
372017,Mormon Mountains,IB,636.01,United States,36.92823,-114.48658
372060,Mount Adams,IB,190.70,United States,46.21547,-121.54212
372061,Mount Baldy,IB,27.59,United States,33.94259,-109.53161
372065,Mt. Charleston,IB,222.10,United States,36.28888,-115.68815
372069,Mt. Ellen-Blue Hills,IB,329.85,United States,38.21605,-110.88626
372071,Mount Evans,IB,297.11,United States,39.57274,-105.58494
372077,Mount Hood,IB,262.00,United States,45.33343,-121.75833
372078,Mount Irish,IB,117.14,United States,37.53246,-115.39957
372084,Mt. Limbo,IB,99.84,United States,40.33863,-119.27064
372085,Mount Logan (South),IB,59.61,United States,36.31172,-113.21806
372088,Mount Massive,IB,107.20,United States,39.18433,-106.48100
372089,Mt. Moriah,IB,323.51,United States,39.26617,-114.19992
372091,Mount Naomi,IB,180.38,United States,41.87293,-111.70966
372092,Mount Nebo,IB,109.61,United States,39.83953,-111.76976
372093,Mount Nutt,IB,113.38,United States,35.10260,-114.35463
372102,Mt. Rose,IB,126.95,United States,39.37670,-119.93231
372104,Mt. Shasta,IB,151.96,United States,41.42115,-122.22003
372107,Mount Skokomish,IB,53.73,United States,47.55268,-123.27476
372108,Mount Sneffels,IB,66.75,United States,38.01356,-107.86741
372109,Mount Timpanogos,IB,42.57,United States,40.39018,-111.64639
372110,Mount Tipton,IB,133.29,United States,35.53973,-114.20028
372111,Mount Trumbull,IB,32.32,United States,36.40442,-113.12827
372117,Mount Wilson,IB,97.65,United States,35.95832,-114.57453
372118,Mount Zirkel,IB,649.54,United States,40.76537,-106.71506
372123,Mountain Lakes,IB,93.22,United States,42.34401,-122.11027
372124,Mountain Longleaf,IV,36.48,United States,33.70355,-85.75708
372142,Mount Baker,IB,486.72,United States,48.81805,-121.75994
372146,Mount Graham,IB,248.28,United States,32.68700,-109.87845
372147,Mount Jefferson,IB,441.51,United States,44.61752,-121.80716
372151,Mount Rainier,II,956.65,United States,46.90588,-121.78620
372157,Mount Thielsen,IB,223.09,United States,43.21149,-122.00445
372159,Mt. Wrightson,IB,101.74,United States,31.70327,-110.85926
372173,Mud Swamp/New River,IB,32.68,United States,30.08162,-84.88078
372186,Muggins Mountain,IB,31.21,United States,32.73730,-114.25223
372204,Munds Mountain,IB,73.29,United States,34.81448,-111.70062
372246,N. Fork Of The Little Humboldt River,IB,281.90,United States,41.59347,-117.11454
372277,National Elk,IV,100.58,United States,43.56008,-110.67268
372302,Needleseye,IB,35.25,United States,33.13291,-110.61838
372312,Nellis Wash,IB,67.45,United States,35.38790,-114.71999
372325,Neota,IB,40.17,United States,40.52306,-105.84207
372339,Never Summer,IB,84.37,United States,40.39134,-105.93267
372355,New Water Mountains,IB,99.90,United States,33.58318,-113.95082
372358,Newberry Mountains,IB,112.56,United States,34.77869,-116.75975
372392,Noatak,IB,23556.19,United States,68.02245,-159.21470
372408,Nopah Range,IB,451.73,United States,36.02084,-116.11385
372418,Norse Peak,IB,211.64,United States,46.99715,-121.36757
372420,North Absaroka,IB,1401.51,United States,44.73656,-109.77237
372421,North Algodones Dunes,IB,106.53,United States,33.03772,-115.16909
372424,North Black Rock Range,IB,124.04,United States,41.42675,-119.04704
372435,North Fork,IB,33.57,United States,40.11521,-123.34012
372443,North Fork John Day,IB,488.43,United States,44.88803,-118.49216
372457,North Inlet-Winyah Bay National Estuarine Research Reserve,IV,76.56,United States,33.29045,-79.21946
372458,North Jackson Mountains,IB,94.89,United States,41.36012,-118.47176
372465,North Maricopa Mountains,IB,259.87,United States,33.10428,-112.51914
372466,North Mccullough,IB,59.81,United States,35.87143,-115.09852
372468,North Mesquite Mountains,IB,120.29,United States,35.69445,-115.74306
372681,Oil Springs Mountain,IB,73.69,United States,39.74576,-108.92140
372717,Old Woman Mountains,IB,743.15,United States,34.46269,-115.19929
372765,Organ Pipe Cactus,IB,1257.21,United States,32.00876,-112.84607
372771,Orocopia Mountains,IB,241.14,United States,33.58226,-115.75819
372811,Otter Creek,IB,83.79,United States,38.99859,-79.64264
372838,Owens Peak,IB,312.57,United States,35.73437,-118.00013
372845,Owyhee River Canyon,IB,758.76,United States,42.45886,-117.31261
372877,Pahrump Valley,IB,313.64,United States,35.85993,-115.85043
372879,Pahute Peak,IB,230.25,United States,41.20459,-119.03953
372888,Paiute (South),IB,355.61,United States,36.81502,-113.80833
372889,Pajarita,IB,30.35,United States,31.39472,-111.18693
372904,Palo Verde Mountains,IB,169.24,United States,33.36164,-114.83676
372927,Paria Canyon-Vermilion Cliffs,IB,450.55,United States,36.88351,-111.81065
372947,Parsnip Peak,IB,175.72,United States,38.14053,-114.30807
372957,Pasayten,IB,2150.19,United States,48.83929,-120.44239
373034,Pecos,IB,897.69,United States,35.88915,-105.63320
373122,Petrified Forest National Wilderness Area Area,IB,212.78,United States,34.98206,-109.79139
373164,Picacho Peak,IB,35.78,United States,33.00861,-114.73490
373206,Pine Creek,IB,53.67,United States,32.76700,-116.61512
373224,Pine Mountain,IB,81.15,United States,34.28562,-111.80204
373234,Pine Valley Mountain,IB,203.22,United States,37.38290,-113.43520
373253,Pinto Valley,IB,159.22,United States,36.19821,-114.58881
373263,Piper Mountain,IB,304.18,United States,37.31056,-117.91268
373279,Piute Mountains,IB,203.19,United States,34.76397,-115.11551
373291,Platte River,IB,94.29,United States,41.07351,-106.36835
373367,Pond Mountain,IB,28.08,United States,36.29035,-82.10393
373384,Popo Agie,IB,415.29,United States,42.73196,-109.11515
373400,Port Louisa,IV,47.92,United States,41.49569,-91.74003
373424,Poteau Mountain,IB,45.09,United States,34.98033,-94.21820
373440,Powderhorn,IB,59.77,United States,38.06373,-107.16146
373525,Ptarmigan Peak,IB,51.05,United States,39.71609,-106.02391
373540,Pusch Ridge,IB,230.56,United States,32.37567,-110.82896
373569,Quinn Canyon,IB,106.47,United States,38.17428,-115.69080
373604,Raggeds,IB,260.40,United States,38.98004,-107.18596
373649,Rattlesnake,IB,138.87,United States,47.03960,-113.87367
373655,Raven Cliffs,IB,37.39,United States,34.70792,-83.85274
373661,Rawah,IB,301.32,United States,40.70836,-105.98331
373662,Rawhide Mountains,IB,158.21,United States,34.20235,-113.63724
373681,Red Buttes,IB,81.60,United States,41.97530,-123.30385
373727,Red Rock-Secret Mountain,IB,195.53,United States,34.96555,-111.85846
373735,Redfield Canyon (North),IB,41.75,United States,32.44131,-110.30016
373776,Resting Spring Range,IB,330.79,United States,36.17298,-116.25568
373798,Rice Valley,IB,175.81,United States,33.93449,-114.74911
373802,Rich Mountain,IB,43.67,United States,34.73180,-84.34391
373839,Rincon Mountain,IB,149.53,United States,32.16577,-110.52612
373856,Riordan's Well,IB,228.79,United States,38.49326,-115.41164
373882,Riverside Mountains,IB,102.76,United States,34.01217,-114.57556
373919,Robledo Mountains,IB,74.36,United States,32.43159,-106.92536
373930,Rock Creek,IB,29.43,United States,44.18320,-124.04012
373986,Rocky Mountain Arsenal,IV,59.90,United States,39.83460,-104.84675
373993,Rodman Mountains,IB,138.76,United States,34.71705,-116.59657
374089,Ruby Mountains,IB,376.86,United States,40.58721,-115.39371
374152,Saddle Mountain,IB,166.50,United States,36.41789,-111.98468
374162,Saguaro,II,359.11,United States,32.22804,-110.87116
374163,Saguaro,IB,290.32,United States,32.22083,-110.86689
374201,Salome,IB,75.00,United States,33.83160,-111.06229
374203,Salt Creek,IB,39.35,United States,33.59885,-104.41906
374219,Salt River Canyon,IB,129.99,United States,33.66205,-110.79760
374231,Sampson Mountain,IB,44.10,United States,36.11556,-82.59082
374245,San Gabriel,IB,144.63,United States,34.30039,-117.93988
374246,San Gorgonio,IB,481.23,United States,34.06091,-116.74507
374248,San Jacinto,IB,134.30,United States,33.76886,-116.69329
374260,San Mateo Canyon,IB,161.88,United States,33.53751,-117.42778
374266,San Pedro Parks,IB,167.16,United States,36.10059,-106.82287
374270,San Rafael,IB,774.09,United States,34.81927,-119.87102
374311,Sandia Mountain,IB,152.53,United States,35.18322,-106.44532
374344,Sangre de Cristo,IB,890.05,United States,38.00649,-105.70277
374355,Santa Lucia,IB,85.76,United States,35.29044,-120.50211
374360,Santa Rosa,IB,79.76,United States,33.54870,-116.38422
374363,Santa Rosa-Paradise Peak,IB,129.79,United States,41.52160,-117.68699
374367,Santa Teresa,IB,108.91,United States,32.90799,-110.22945
374384,Sarvis Creek,IB,179.46,United States,40.25135,-106.70596
374403,Savage Run,IB,61.85,United States,41.18933,-106.38843
374404,Savannah,IV,124.42,United States,32.50143,-81.29031
374415,Sawtooth,IB,880.24,United States,44.00049,-115.07582
374417,Sawtooth Mountains,IB,137.05,United States,32.90055,-116.35188
374508,Selawik,IB,979.81,United States,66.90972,-158.99950
374509,Selenite Mountains,IB,128.75,United States,40.64543,-119.25486
374607,Sheephole Valley,IB,790.01,United States,34.25067,-115.53451
374634,Sherburne,IV,124.12,United States,45.47270,-93.73819
374681,Sid's Mountain,IB,218.74,United States,39.02059,-110.78748
374684,Sierra Ancha,IB,81.96,United States,33.84566,-110.89264
374688,Sierra Estrella,IB,59.83,United States,33.19934,-112.25412
374692,Signal Mountain,IB,54.81,United States,33.18881,-112.97842
374707,Silver Peak,IB,127.23,United States,35.87182,-121.31895
374735,Sipsey,IB,104.62,United States,34.33527,-87.43257
374763,Sky Lakes,IB,459.61,United States,42.60148,-122.23496
374829,Swansea,IB,69.33,United States,34.23845,-113.85510
374849,Soldier Creek,IB,31.70,United States,42.69456,-103.60581
374887,Guadalupe Escarpment,IB,86.09,United States,32.06381,-104.73598
374890,South Jackson Mountains,IB,220.78,United States,41.20606,-118.55751
374892,South Maricopa Mountains,IB,244.62,United States,32.91778,-112.40342
374895,South Mccullough,IB,178.07,United States,35.64425,-115.18160
374902,South Nopah Range,IB,74.02,United States,35.84716,-116.10151
374903,South Pahroc Range,IB,104.56,United States,37.47595,-115.04844
374911,South San Juan,IB,651.58,United States,37.25161,-106.64182
374915,South Sierra,IB,244.11,United States,36.14564,-118.12305
374931,Southern Nantahala,IB,95.52,United States,35.00436,-83.57484
374933,South Warner,IB,284.45,United States,41.33376,-120.20338
374974,Spirit Mountain,IB,133.24,United States,35.26796,-114.65899
375044,Squaw/Papoose Canyon,IB,26.55,United States,37.55463,-109.07084
375073,St. Helena Sound Heritage Preserve,IV,39.14,United States,32.54266,-80.54817
375079,St. Johns,IV,26.03,United States,28.50893,-80.87925
375506,Strawberry Crater,IB,42.14,United States,35.42489,-111.43042
375507,Strawberry Mountain,IB,280.90,United States,44.30131,-118.75022
375662,Sycamore Canyon,IB,236.54,United States,35.00119,-112.02047
375664,Sylvania Mountains,IB,78.87,United States,37.37769,-117.77496
375693,Table Mountain,IB,374.85,United States,38.75854,-116.61479
375699,Table Top,IB,139.59,United States,32.76756,-112.13884
375733,Tatoosh,IB,63.84,United States,46.69457,-121.69870
375788,Teton,IB,2366.33,United States,44.04319,-110.20316
375810,The Brothers,IB,65.95,United States,47.67822,-123.09614
375904,Thousand Lakes,IB,66.88,United States,40.70405,-121.59417
375919,Three Sisters,IB,1148.57,United States,44.04794,-121.91061
375994,Togiak,IV,17290.30,United States,59.26439,-160.38458
376004,Tom Yawkee Wildlife Center,IV,80.04,United States,33.22932,-79.21569
376018,Chuck River,IB,305.11,United States,57.57727,-133.36685
376024,Tonalite Creek,IA,40.63,United States,57.62320,-135.22829
376079,Tray Mountain,IB,41.86,United States,34.81349,-83.65916
376084,Tres Alamos,IB,33.82,United States,34.23924,-113.19427
376093,Trigo Mountain (North),IB,124.41,United States,33.18143,-114.62797
376099,Trinity Alps,IB,2185.63,United States,41.00362,-123.10205
376180,Turtle Mountains,IB,738.44,United States,34.29746,-114.84750
376204,Twin Peaks,IB,46.57,United States,40.60250,-111.72535
376250,Uncompahgre,IB,400.14,United States,38.10338,-107.48622
376326,Upper Buffalo,IB,48.79,United States,35.86228,-93.42744
376327,Upper Burro Creek (West),IB,112.41,United States,34.68758,-113.31456
376352,Upper Mississippi River National,IV,212.83,United States,43.47844,-91.35510
376418,Vasquez Peak,IB,52.61,United States,39.82646,-105.84432
376503,Wabayuma Peak,IB,163.33,United States,34.95961,-113.99235
376531,Waldo Lake,IB,149.19,United States,43.77265,-122.07196
376584,Warm Springs,IB,457.44,United States,34.89465,-114.29803
376604,Washakie,IB,2808.25,United States,44.08998,-109.56912
376668,Wee Thump Joshua Tree,IB,26.26,United States,35.53717,-115.09517
376673,Weepah Spring,IB,208.00,United States,37.96300,-115.09101
376683,Welcome Creek,IB,114.31,United States,46.59083,-113.73312
376698,Wellsville Mountain,IB,92.44,United States,41.63791,-112.02331
376699,Weminuche,IB,2024.67,United States,37.59990,-107.29044
376721,West Clear Creek,IB,62.59,United States,34.54781,-111.53546
376722,West Cold Springs,IB,72.98,United States,40.89156,-109.00109
376727,West Elk,IB,713.99,United States,38.69096,-107.27393
376751,West Malpais,IB,161.68,United States,34.80771,-108.08266
376762,Mount Riley,IB,33.93,United States,31.91389,-107.06671
376803,Wet Beaver,IB,25.00,United States,34.66894,-111.59537
376813,Wheeler Peak,IB,77.51,United States,36.58555,-105.45477
376820,Whipple Mountains,IB,323.16,United States,34.30626,-114.37074
376839,White Mountain,IB,191.28,United States,33.48044,-105.77935
376861,White Rock Range,IB,97.92,United States,38.19555,-114.09755
376896,Wichita Mountains Wilderness North Mountain Unit,IB,39.60,United States,34.75210,-98.72459
376948,William O. Douglas,IB,683.73,United States,46.80573,-121.29861
377016,Winegar Hole,IB,43.15,United States,44.10266,-110.97196
377044,Withington,IB,76.19,United States,33.88823,-107.45306
377148,Woolsey Peak,IB,262.55,United States,33.13443,-112.91239
377158,Worthington Mountains,IB,123.98,United States,37.85864,-115.63832
377207,Yellowstone,II,8900.87,United States,44.62070,-110.49008
377228,Nunivak,IB,2407.77,United States,59.97885,-166.50423
444410,Big Lake,IV,44.18,United States,35.92076,-90.11975
444412,Big Stone,IV,46.45,United States,45.24183,-96.36821
444416,Cat Island,IV,43.78,United States,30.78274,-91.49297
444417,Catahoula,IV,102.33,United States,31.60017,-91.99349
444420,Des Lacs,IV,56.60,United States,48.79345,-102.10637
444424,Glacial Ridge,IV,93.44,United States,47.70224,-96.28758
