candidate_id,lat,lon,landforms
uc-13353547,11.0512,75.9883,coast
uc-1269670,28.329,78.7252,
uc-1278405,11.1385,79.0756,
uc-1260456,9.008,76.5202,coast
uc-1264395,28.2693,76.1525,steppe
uc-12719976,16.3368,74.9677,steppe
uc-1262093,17.1626,79.4275,steppe
uc-1253635,9.807,77.3272,
uc-1267044,27.605,75.502,steppe
uc-1256050,27.0572,78.6866,steppe
uc-1274020,17.8288,82.9353,
uc-1253860,19.6653,82.2063,
uc-1255597,29.0284,79.0565,
uc-7909857,16.4231,76.9358,steppe
uc-1263649,27.2977,75.9495,steppe
uc-1262151,30.5603,77.2943,
uc-1265323,29.9935,77.0456,
uc-1270667,19.0804,83.8088,
uc-1278124,11.193,77.2686,
uc-1266038,11.4207,76.8603,mountain
uc-1256333,22.4322,69.8416,coast|steppe
uc-1266200,11.1423,75.9657,coast
uc-1257936,25.7536,86.026,
uc-10519399,20.6235,79.9645,river
uc-1264592,12.5828,77.0429,
uc-1261205,25.517,91.2648,
uc-1258993,30.65,75.6,desert|steppe
uc-1269023,23.101,74.1554,
uc-1267786,25.4581,78.1358,steppe
uc-1262419,25.8969,86.9958,
uc-1255704,27.8906,78.7462,steppe
uc-1262591,18.7064,77.3679,
uc-1260052,10.8001,76.1841,
uc-1254794,18.6057,84.2355,coast
uc-1272259,27.3604,95.3181,
uc-13156908,27.3578,95.3141,
uc-12519055,26.2527,85.1608,
uc-1279058,8.864,77.4994,
uc-1279356,15.8106,79.9734,
uc-1276478,21.7156,81.5342,
uc-1263051,28.6103,79.17,
uc-1264756,27.4,74.9167,desert
uc-1258815,22.3039,74.3557,
uc-1260335,20.5087,72.9457,coast
uc-1266518,19.6256,78.1987,
uc-13353614,23.1649,81.9286,
uc-1265166,24.4224,88.2524,river|wetland
uc-1253638,27.3193,82.4187,
uc-1277769,23.2621,82.5605,
uc-1268810,25.436,92.1913,
uc-1258406,23.5727,70.6472,saltflat|steppe
uc-1277216,18.3773,77.8801,
uc-1269943,13.7963,76.2841,steppe
uc-1263034,13.2795,80.2582,coast
uc-1255792,23.3052,87.4134,
uc-1265752,22.2068,74.7579,steppe
uc-1268450,22.2079,70.3834,steppe
uc-1269177,22.8878,84.1386,
uc-1263285,9.2593,76.5564,coast
uc-1272983,28.9591,78.2563,
uc-1269406,21.0519,76.5346,
uc-12639820,9.755,76.3572,coast
uc-1278540,15.4251,75.4335,steppe
uc-1259541,9.8667,76.5,coast
uc-1263862,31.7119,76.9327,river
uc-13353545,11.3885,75.7597,coast
uc-1256539,14.9905,75.225,
uc-1260527,23.0749,88.2864,wetland
uc-1167718,33.7703,74.0925,
uc-11446369,12.2556,79.9823,coast
uc-1270435,14.7646,75.1246,
uc-1259434,12.5122,79.124,
uc-1256597,26.5139,85.2934,
uc-7279739,10.1069,76.4737,
uc-1270686,11.81,76.6903,
uc-1265881,17.4,73.7667,
uc-10541309,23.0289,79.4823,
uc-1268300,16.664,78.4914,steppe
uc-1256598,25.1392,73.0678,steppe
uc-1273123,13.2465,77.7118,
uc-1278365,24.3811,77.4174,
uc-1269849,15.0205,75.9318,lake|steppe
uc-7910929,29.9577,76.0486,desert|steppe
uc-1254638,24.396,71.6258,steppe
uc-1265723,10.9349,78.4125,river
uc-1258492,26.4493,91.6136,
uc-1277442,24.893,78.151,river
uc-1253869,20.1972,72.7503,coast
uc-1262078,26.4394,91.4404,
uc-10910174,11.8899,75.3565,coast
uc-1254165,10.803,76.1288,
uc-1253577,23.7859,72.6389,steppe
uc-1269158,26.8827,78.9026,steppe
uc-1279307,29.3937,78.6739,
uc-1271680,19.6972,75.0105,steppe
uc-1254808,30.3909,78.4803,
uc-1264514,12.9571,77.2237,
uc-10929728,11.271,75.8894,coast
uc-10524017,17.5391,78.3636,
uc-1264489,18.0833,73.4167,
uc-13353544,9.8211,76.2998,coast
uc-1252946,21.7618,80.043,
uc-1276548,23.9343,88.2602,wetland
uc-1256974,21.6558,78.7967,
uc-11185888,10.1899,76.2008,coast
uc-1270554,19.4955,77.6586,
uc-1258928,28.0285,74.4744,desert
uc-1260960,23.7098,76.7339,
uc-1257865,25.1855,73.4529,steppe
uc-1263022,29.2903,77.9494,
uc-13353542,8.6441,76.799,coast
uc-1277505,11.4474,75.8294,coast
uc-1268469,29.8357,74.9717,desert|steppe
uc-10929691,11.4232,75.8231,coast
uc-10836504,25.1048,84.1162,
uc-8223971,11.2763,79.5578,coast
uc-1268484,19.0444,73.9555,
uc-1278343,8.5688,78.0909,coast
uc-1272084,17.5491,82.8575,coast
uc-11502176,8.8805,76.7156,coast
uc-1270763,25.9045,74.6603,steppe
uc-1260135,19.1728,75.1743,steppe
uc-1265613,28.683,78.7856,
uc-1253904,25.1196,94.3642,
uc-1271834,16.2229,74.3501,
uc-1275618,27.1751,80.032,steppe
uc-1269612,20.8661,71.3661,coast|steppe
uc-1275732,26.8017,79.5083,steppe
uc-11487471,8.6059,76.9424,coast
uc-1278320,29.5212,76.6055,steppe
uc-1259857,10.1154,76.4761,
uc-12503489,26.9444,84.5377,
uc-1279306,17.1999,76.3602,river|steppe
uc-1271131,22.6339,86.0716,
uc-1254522,11.4833,75.6167,coast
uc-1271199,12.2528,79.4173,
uc-1258307,21.2476,76.0351,steppe
uc-1277909,13.7834,77.7967,steppe
uc-1266014,29.7461,78.5222,
uc-7302842,17.3678,82.5683,coast
uc-7626554,26.4535,87.0274,
uc-10376566,9.67,76.57,coast
uc-1265025,23.7442,84.4998,
uc-1274429,12.3089,78.7914,
uc-1258869,27.2373,76.6224,steppe
uc-11484935,9.2708,76.4326,coast
uc-1263532,27.2848,95.668,
uc-11501703,9.0912,76.5303,coast
uc-1257545,32.5624,75.1199,desert
uc-1259521,25.2084,78.7516,steppe
uc-1253579,10.0848,77.9611,
uc-10924919,11.6818,75.6248,coast
uc-1277263,25.8886,87.1942,
uc-1255631,13.3391,78.2117,
uc-1274676,19.7344,79.1717,
uc-1269761,18.3,73.25,coast
uc-1267297,28.8067,79.2048,
uc-1279053,10.65,76.5333,
uc-10837461,25.5571,84.4308,
uc-1267669,31.4427,75.4985,desert
uc-1267772,27.0009,78.9394,steppe
uc-1265053,26.2039,83.9691,
uc-1265795,14.905,76.3853,steppe
uc-1279023,27.4936,79.1713,
uc-1277530,21.6568,82.1606,
uc-1263723,25.3389,87.62,river
uc-8224699,10.5365,76.9803,
uc-1271975,21.1677,75.8601,steppe
uc-1263949,24.4776,75.141,steppe
uc-1255762,21.1697,73.5636,
uc-1260016,30.1529,78.7771,
uc-1256735,26.0496,82.6842,
uc-1272699,22.567,70.4177,steppe
uc-1260681,11.9399,78.4016,
uc-1276817,22.2539,76.0385,river
uc-1263300,24.6672,81.8734,
uc-1262296,27.2229,77.1957,steppe
uc-1268360,8.6859,77.4659,
uc-1255104,21.5613,74.2124,
uc-1262824,26.7358,95.0584,
uc-1275590,28.1294,78.9109,
uc-1276765,30.5881,76.845,
uc-10924994,11.6261,75.6743,coast
uc-1265905,14.8244,76.2201,steppe
uc-1278588,22.0417,75.0552,steppe
uc-1261853,18.4143,84.0446,coast
uc-13353540,10.7897,76.219,
uc-1258598,29.8062,77.4525,
uc-1279115,24.4129,76.5672,
uc-8439149,26.3734,84.3349,
uc-1254795,15.5344,76.877,steppe
uc-1262485,24.4084,78.0959,
uc-1275147,29.928,75.562,desert|steppe
uc-1258140,27.3636,75.5684,steppe
uc-1255290,20.8435,70.4832,coast
uc-1259744,26.874,75.2417,steppe
uc-1276767,26.8315,76.0486,steppe
uc-8740819,26.5503,84.6801,
uc-1268761,19.2081,73.8752,
uc-1263181,26.3557,85.0925,
uc-11502206,8.7645,76.6885,coast
uc-1263787,26.4421,92.0305,
uc-1262285,11.4877,75.7751,coast
uc-1265852,12.6662,76.4877,
uc-1254413,29.8015,76.9283,steppe
uc-1268339,22.6078,73.4627,
uc-1269094,22.1752,88.4201,wetland
uc-1268624,26.305,77.616,steppe
uc-1274116,18.3114,83.5685,
uc-11185501,21.9022,70.0357,steppe
uc-12523443,25.8248,93.7759,
uc-13353539,9.078,76.5777,coast
uc-1262065,24.297,87.829,
uc-11462062,10.8194,76.0064,coast
uc-13353538,9.6089,76.3608,coast
uc-10930086,10.9536,75.9468,coast
uc-13353537,9.9003,76.387,coast
uc-1271064,14.55,74.3167,coast
uc-1266116,18.6457,74.0591,river
uc-1268124,23.0333,70.2167,coast|steppe
uc-1267739,13.2143,74.9923,
uc-1273440,20.3102,77.7726,
uc-1274285,22.304,74.0158,
uc-1278122,16.0215,80.9181,coast|river
uc-1262374,30.455,78.0707,
uc-1265395,10.8425,76.0308,coast
uc-1269413,21.8018,87.2225,river
uc-1269509,26.2649,81.5486,
uc-1268489,18.5751,76.0219,
uc-1260003,28.0663,80.103,
uc-1269057,17.0139,76.7732,river|steppe
uc-8442536,11.8341,77.9439,lake
uc-1256295,25.0836,85.428,
uc-1267154,24.8481,79.9335,
uc-7302857,27.5944,94.724,
uc-1273665,22.7527,73.1497,
uc-1253056,16.8355,74.3134,
uc-1273191,23.3902,79.0163,
uc-1269269,31.1593,75.6175,desert|steppe
uc-1260206,28.0663,95.3268,gorge|river
uc-1266809,22.7522,72.6853,steppe
uc-1262253,27.424,77.0992,steppe
uc-8441674,15.3044,76.4765,steppe
uc-8223969,11.4912,79.7605,coast
uc-7646705,29.2803,75.4682,desert|steppe
uc-1269762,18.1153,75.0289,steppe
uc-13353536,10.4404,76.0948,coast
uc-1273850,27.1343,81.6987,
uc-1263185,26.9758,83.1099,
uc-1266372,25.5805,84.7975,river
uc-1270265,12.0527,78.4802,
uc-1277255,12.333,76.862,river
uc-1262574,20.0699,79.6783,
uc-1265401,10.1503,76.7354,
uc-1272375,30.7995,76.0236,desert|steppe
uc-1265400,10.7199,79.5157,
uc-1266847,22.5957,76.9133,
uc-13494712,8.3825,77.1983,coast
uc-10628608,8.6792,76.7671,coast
uc-1274673,20.3306,74.2447,
uc-1255434,31.5352,76.905,
uc-1267657,9.1042,76.537,coast
uc-1278895,25.0397,86.9025,
uc-1277330,15.3177,78.2267,steppe
uc-1278507,28.3575,78.2691,river
uc-1269446,29.6185,77.4391,
uc-12719978,17.6974,77.2152,
uc-1278054,21.8458,71.3054,steppe
uc-1256659,27.5371,79.438,
uc-1266461,28.8668,77.9386,
uc-11463563,10.2532,76.3281,coast
uc-1264643,25.6856,82.4111,
uc-1277902,30.6881,75.0984,desert|steppe
uc-1276178,25.7358,78.7455,steppe
uc-8441383,11.9199,75.3355,coast
uc-1253623,12.6143,79.7575,
uc-1273410,31.8168,75.6531,desert
uc-1270618,25.6168,79.1805,steppe
uc-1260421,30.4367,77.6246,river
uc-10571120,21.4041,79.9262,
uc-1258859,18.8667,73.9,river
uc-11556532,11.8039,77.8567,lake|river
uc-1258477,29.5245,74.8369,desert
uc-13353535,11.3226,75.9758,
uc-1257771,22.4918,92.9814,river
uc-1253340,9.7116,76.3389,coast
uc-1279219,25.0158,83.0329,
uc-1274021,17.4409,81.7756,
uc-1263751,25.3306,76.5097,steppe
uc-1256421,12.4226,76.6844,lake|river
uc-1266891,28.8787,76.9107,steppe
uc-1267976,26.2142,85.2975,
uc-1268059,15.4055,79.5069,
uc-1274428,9.3157,76.6151,
uc-1255884,22.7005,78.1952,
uc-1274770,25.258,83.2682,
uc-1253278,11.1082,78.0011,river|steppe
uc-12501142,11.1916,77.9563,steppe
uc-1261699,25.4986,84.9608,
uc-1257461,27.2887,79.9519,
uc-1260942,33.4666,76.8849,glacier
uc-1263566,10.2764,77.162,mountain
uc-1266258,24.2239,92.6787,
uc-8714565,16.6187,74.7091,river|steppe
uc-1279396,24.5937,72.7176,mountain
uc-12501475,29.9087,74.1757,desert
uc-1271777,17.8482,78.6829,
uc-11453083,11.5437,76.4404,
uc-1265632,25.717,81.514,
uc-1257698,12.9412,75.7847,
uc-1259855,11.2756,77.5879,steppe
uc-1262516,15.2068,75.8839,lake|steppe
uc-1264644,30.9156,76.2002,desert
uc-1262116,22.43,80.1056,
uc-1254909,23.3338,76.0425,
uc-1267972,29.0594,78.6295,
uc-1274574,25.403,79.7488,
uc-1265446,15.7562,76.1911,steppe
uc-11624842,23.6549,85.0128,
uc-1255630,12.9676,79.942,
uc-11462322,10.8354,76.1596,
uc-1264323,27.0459,76.9315,steppe
uc-1268153,18.8731,77.1923,
uc-10805222,25.2674,73.2393,steppe
uc-1271250,19.7164,73.6282,
uc-1257854,26.7378,80.3435,steppe
uc-11002689,10.8746,75.9855,coast
uc-1268480,19.6739,77.3115,
uc-1268739,25.4028,79.9997,
uc-1269796,9.6251,78.6243,
uc-1255076,31.9376,75.8866,desert|lake|river
uc-1271881,27.7885,76.945,steppe
uc-1254538,27.9341,76.8554,steppe
uc-1259244,27.8637,77.2043,steppe
uc-1266117,17.6991,74.1625,
uc-1260830,13.449,79.1149,
uc-1270066,19.4817,84.7449,
uc-10535156,22.1929,78.467,
uc-13494711,8.2651,77.1421,coast
uc-1278621,17.8146,78.0771,
uc-1256673,24.1882,75.639,
uc-1258362,22.2866,82.1682,
uc-1261667,15.5588,75.353,steppe
uc-7701509,25.4955,90.6168,
uc-1275692,33.7938,75.107,river
uc-1270923,13.9841,77.7722,steppe
uc-1273409,28.0253,79.4082,
uc-1254347,9.8256,78.2579,
uc-1276455,24.0242,81.3783,
uc-1274346,27.9247,78.401,steppe
uc-1259638,24.7975,73.055,steppe
uc-1445156,17.4698,78.1257,
uc-1257802,29.1212,78.6227,
uc-1267979,27.8105,79.7918,
uc-1275863,20.2583,75.77,
uc-1264385,22.1759,75.5871,river|steppe
uc-1254341,10.5282,79.6327,
uc-1274219,13.4161,76.6206,steppe
uc-1264436,26.1102,84.5036,
uc-11501853,9.043,76.523,coast
uc-1273272,12.5301,77.7889,
uc-10924961,11.7173,75.6419,coast
uc-1263255,24.61,93.8887,
uc-1270482,15.3286,74.7564,
uc-1255963,28.9293,79.7044,
uc-1261971,20.3068,74.655,steppe
uc-1272881,20.5369,73.1737,
uc-1256328,26.0433,84.053,
uc-1262625,26.034,83.3811,
uc-1255621,16.0722,78.8682,river
uc-1276919,24.1759,85.8894,
uc-1264987,18.9448,77.1155,
uc-1263083,17.6336,74.7877,steppe
uc-1278964,23.7634,75.5566,
uc-1270237,29.1604,78.0076,
uc-10846361,12.8035,74.8647,coast
uc-13494710,8.3352,77.2136,coast
uc-1262426,30.7901,76.4988,
uc-1272502,20.7141,70.9822,coast|steppe
uc-1262318,24.6068,84.1262,
uc-1272546,32.1366,75.4729,desert
uc-1263259,12.9095,92.9035,coast|river
uc-1276642,29.153,79.1081,
uc-11522389,11.3019,77.586,steppe
uc-1273628,25.668,85.8364,
uc-1256968,15.9041,73.8219,
uc-7645181,30.1985,75.6819,desert|steppe
uc-1258203,25.8509,84.3778,
uc-1261722,25.0514,84.3284,river
uc-1271929,28.4662,79.3066,
uc-1257895,16.5587,74.5321,
uc-1261721,22.6837,77.2707,
uc-1266511,11.691,79.2873,
uc-1265169,25.9318,81.7048,
uc-10524858,25.3491,78.7997,steppe
uc-1254317,8.337,77.8678,coast
uc-11500836,9.6594,76.3633,coast
uc-1265418,9.8,76.3333,coast
uc-1261705,10.2278,78.2297,
uc-13494709,8.2996,77.2406,coast
uc-1259907,16.6536,81.7455,
uc-1277535,20.7308,81.2058,
uc-1263522,26.6573,94.3153,
uc-1259110,31.822,75.3766,desert
uc-13494708,8.2602,77.174,coast
uc-8541964,23.4361,72.8448,steppe
uc-1265734,33.6446,75.0192,
uc-1274142,18.8578,79.7956,river
uc-1264282,26.2322,84.1635,
uc-1254282,26.024,75.4818,steppe
uc-1259460,26.9201,71.9163,desert
uc-1265655,27.3166,77.3708,steppe
uc-1262651,19.1566,77.503,
uc-13156959,23.3289,82.5281,
uc-1268962,26.5609,79.7342,steppe
uc-1275488,13.5972,75.9717,
uc-1263917,25.4413,74.5698,steppe
uc-1256468,28.7293,79.3147,
uc-1265821,26.9875,73.9711,desert
uc-1260022,20.7923,79.6364,river
uc-9915464,28.3531,76.9404,steppe
uc-1274342,26.2197,87.0048,
uc-10924934,11.697,75.6349,coast
uc-1253685,31.6814,75.6355,desert
uc-1264794,19.9853,76.5205,
uc-1259286,11.074,78.0209,river|steppe
uc-1258553,21.3956,79.3273,
uc-9212569,12.9162,80.2488,coast
uc-1263883,28.0554,75.1483,desert
uc-10493516,25.0194,79.7319,
uc-1255667,20.5961,75.6176,steppe
uc-1268476,28.8282,76.3955,steppe
uc-1267629,25.2147,80.9164,
uc-1258061,15.6994,75.7341,steppe
uc-1466089,13.0999,79.9321,
uc-1276381,27.2187,79.2976,steppe
uc-13353531,10.1138,76.4418,
uc-1261084,22.621,73.1172,
uc-10255848,30.2979,75.3694,desert|steppe
uc-1253544,9.7486,76.3964,coast
uc-1266322,8.1794,77.2582,coast
uc-1275441,28.2474,75.0767,desert
uc-1257793,26.3083,84.927,
uc-1267716,18.4077,75.1939,steppe
uc-1254904,11.0276,79.8542,coast
uc-1265811,16.6278,74.8541,river|steppe
uc-1256828,26.1542,78.7812,steppe
uc-1265521,18.0934,75.4157,steppe
uc-12501265,25.799,82.9977,
uc-1259446,19.6939,84.814,
uc-11189027,8.6075,76.9149,coast
uc-1262089,29.9196,77.3044,
uc-1260685,12.9052,78.9427,river
uc-1278282,19.3585,79.2841,
uc-1259552,19.7937,75.5352,
uc-1269757,25.9109,78.5619,steppe
uc-1255951,9.3446,77.4291,
uc-13353529,11.8841,75.485,coast
uc-1269908,16.2308,74.6024,
uc-1254283,26.9167,76.8167,steppe
uc-12519446,33.5594,75.2322,river
uc-10469715,21.229,79.2398,
uc-1253352,10.1607,77.7588,
uc-9035005,20.9167,86.45,
uc-1257776,25.5375,83.2238,river
uc-1254300,11.4072,79.1222,
uc-1259735,25.549,82.0895,
uc-1267842,21.7626,85.9732,
uc-1277634,23.0971,86.2229,
uc-1278463,8.2496,77.5216,coast
uc-1254005,22.9983,77.5862,
uc-1274073,23.5728,85.6535,
uc-1261828,30.478,77.128,
uc-1257539,26.9081,75.1914,steppe
uc-11487382,8.6262,76.8305,coast
uc-13494614,24.8149,74.095,steppe
uc-1259049,23.5388,86.6735,
uc-1260304,11.0167,75.8667,coast
uc-1267558,22.1274,75.611,river|steppe
uc-1265022,21.7231,71.3884,steppe
uc-1266710,22.1673,76.8614,
uc-1262664,16.0119,76.442,steppe
uc-1273788,15.2635,74.1088,coast
uc-1273970,21.0295,70.233,coast
uc-7302827,16.9233,80.3631,
uc-1279144,22.0246,82.4264,
uc-1269646,27.2354,78.1983,river|steppe
uc-1267517,22.5025,82.5428,
uc-1259429,15.4034,74.0152,coast
uc-1273795,15.5817,79.1106,
uc-1263395,26.342,89.2155,
uc-1269498,26.2045,73.9368,desert
uc-1254948,28.2117,76.9498,steppe
uc-12501476,29.9427,75.8014,desert|steppe
uc-1269377,22.1964,78.5919,
uc-1274005,10.0216,77.9609,
uc-1262187,24.5692,80.5881,
uc-1267174,21.4186,80.9794,
uc-10973824,15.2176,76.6487,steppe
uc-13353528,11.0833,75.849,coast
uc-1259283,26.2237,79.8374,steppe
uc-10249965,29.9505,74.9785,desert|steppe
uc-1256040,28.6392,78.643,
uc-1277283,14.923,75.2622,
uc-1276724,27.1496,76.5834,steppe
uc-1258843,25.053,87.8305,river
uc-9782490,24.6956,93.8197,
uc-1254102,27.5337,82.4165,
uc-1275656,25.4471,84.8626,
uc-1276486,13.1656,75.8652,
uc-1268008,8.0901,77.5384,coast
uc-1261837,28.2015,78.3872,river|steppe
uc-1268622,24.332,92.0039,
uc-11655503,8.3948,77.2659,
uc-1273246,21.5383,84.7334,
uc-11184488,9.9773,76.4105,coast
uc-1265539,16.6832,74.5889,river|steppe
uc-1254447,22.3712,77.2274,
uc-1259036,19.7166,74.4811,steppe
uc-1260718,23.3645,81.0437,
uc-1276026,30.2669,76.0385,desert|steppe
uc-1255551,24.6461,76.0417,
uc-10924946,11.7486,75.5756,coast
uc-11501709,9.0791,76.5137,coast
uc-1278551,14.6605,74.3047,coast
uc-1263523,25.604,82.6038,
uc-13494707,8.9086,77.4311,
uc-1259157,26.4576,80.774,steppe
uc-1257799,27.796,78.8337,steppe
uc-1275818,20.882,85.8333,river
uc-1261401,10.165,77.8502,
uc-1256372,27.282,80.8345,
uc-1279334,23.4967,86.6836,
uc-1262624,27.3089,79.4325,steppe
uc-10769689,17.6913,80.87,river
uc-1276147,21.9305,69.7808,steppe
uc-1255823,13.4911,75.0665,
uc-1261870,19.7179,81.2444,
uc-1262040,11.4551,78.2682,
uc-1261647,27.0195,75.0023,desert
uc-1259890,10.2904,79.2016,coast
uc-11628608,23.7638,85.8847,
uc-1267495,22.8982,72.9928,steppe
uc-1255925,25.6515,72.4224,desert
uc-1273083,25.7573,75.3799,steppe
uc-11452593,11.2526,76.0244,
uc-13353527,9.7131,76.6833,
uc-1274364,21.961,76.6949,
uc-1263564,12.1921,79.9419,coast
uc-1274533,19.3557,84.9836,coast
uc-1275921,27.7028,81.9343,
uc-1265005,25.1396,80.0011,
uc-1265555,12.7493,78.3419,
uc-1271936,27.0265,78.3027,river|steppe
uc-1257673,22.0266,82.9609,
uc-11456498,11.4998,76.4815,
uc-1257476,15.3779,73.9035,coast
uc-1276375,24.0717,71.5974,steppe
uc-12518993,23.3522,80.9806,
uc-1265007,30.1939,75.6809,desert|steppe
uc-1274943,24.1758,76.9996,
uc-1274699,22.7333,87.5167,
uc-1257410,24.9271,76.2865,steppe
uc-1266774,23.8853,72.6187,steppe
uc-1271954,24.8167,87.9,river
uc-1263777,17.5105,75.4471,steppe
uc-10924880,11.5522,75.6503,coast
uc-1267978,20.4671,82.9204,
uc-1269093,26.5905,86.1379,
uc-10002798,34.5286,74.264,
uc-1257682,20.991,74.3148,
uc-1273397,20.7808,78.1407,
uc-1261882,27.9606,73.5591,desert
uc-1256846,21.5249,78.2835,
uc-1260035,20.4609,76.9373,
uc-1272629,27.3932,95.6184,
uc-8740793,24.0214,76.3764,
uc-11501867,9.054,76.558,coast
uc-1262346,10.395,79.4935,coast|river
uc-1272242,27.5688,95.5566,
uc-10910255,11.9303,75.4455,coast
uc-1255383,28.3101,75.7327,steppe
uc-11655500,8.4083,77.2657,
uc-1277666,31.0606,76.3017,river
uc-1272476,33.1492,75.5475,river
uc-1255646,29.8404,73.4552,desert
uc-1257498,25.8435,78.9068,steppe
uc-1272790,26.7037,92.4781,
uc-1263911,25.1941,75.0721,steppe
uc-10152760,30.2146,77.0403,
uc-1255044,11.4413,78.4887,
uc-1274848,32.5553,76.1265,river
uc-1277238,25.8838,84.2183,
uc-13156770,16.0733,78.8741,river
uc-10781410,18.6843,81.2686,
uc-1278279,19.6111,84.66,
uc-10436674,30.4917,76.7987,
uc-1273960,22.4235,71.1964,steppe
uc-1265773,23.7254,85.5102,
uc-1260918,8.2446,77.3258,coast
uc-1264383,26.4947,78.6159,steppe
uc-1254797,24.9425,84.8427,
uc-1272540,22.9414,81.0798,river
uc-1274642,14.024,75.9258,steppe
uc-1265387,8.3179,77.1919,coast
uc-13353524,9.8006,76.3015,coast
uc-1271343,20.1418,78.3133,
uc-11462031,10.8799,76.002,coast
uc-1274343,27.7237,77.5081,steppe
uc-13494704,8.1843,77.2481,coast
uc-13353523,11.6127,75.6614,coast
uc-1256812,23.2931,92.8468,
uc-10766938,12.5085,80.1498,coast|river
uc-1254787,21.0269,76.8389,
uc-1261782,21.4723,78.5341,
uc-1279158,31.8447,74.763,desert
uc-1278622,11.5751,77.5904,
uc-1275484,23.676,91.2832,
uc-1348780,22.5821,88.171,wetland
uc-12518919,21.0547,70.529,
uc-1275097,23.1609,85.5901,
uc-12523317,23.8417,91.6303,
uc-1273104,22.7052,73.9088,
uc-1260129,23.8992,79.1939,
uc-1260082,20.7083,83.1326,
uc-1266510,27.1377,77.7852,steppe
uc-1276152,24.513,75.7469,lake
uc-13353522,10.3133,76.1485,coast
uc-11184132,22.3774,73.0007,coast
uc-1277844,23.3366,88.6411,wetland
uc-1270674,28.24,78.4399,
uc-1260793,12.307,78.0702,
uc-10910247,11.8949,75.4396,coast
uc-1258816,21.9402,75.1361,steppe
uc-11185837,8.3081,77.2214,coast
uc-11424018,13.9074,79.9086,
uc-1257219,28.494,79.0918,
uc-1462733,31.4322,75.7148,desert
uc-1277970,23.0218,75.2327,
uc-1277338,31.1887,75.995,desert
uc-9915333,28.3449,76.7569,steppe
uc-1274169,17.4651,77.4187,
uc-1269876,16.0621,76.0586,steppe
uc-12625364,9.7715,76.3439,coast
uc-13353613,23.1926,82.1272,
uc-1267934,24.8894,74.3167,steppe
uc-1276870,21.19,83.5872,
uc-1270903,26.6003,78.5119,steppe
uc-1276615,24.9833,75.0,steppe
uc-1264986,22.5325,92.899,river
uc-1272768,26.4679,92.4734,
uc-11680724,9.0401,77.2741,
uc-1255763,20.8333,83.9167,river
uc-1268627,16.5515,81.214,
uc-1279126,32.8955,74.7349,river
uc-1279027,18.6481,72.8758,coast
uc-1267923,25.4053,76.0743,steppe
uc-10525684,16.3982,78.6376,steppe
uc-13353520,10.6867,76.6588,
uc-11488277,11.0724,77.198,
uc-1274899,26.416,85.0466,
uc-1268902,28.2163,94.8539,gorge
uc-1276159,19.9272,84.582,
uc-1253599,23.9423,73.0378,steppe
uc-1264602,10.5587,77.366,
uc-1270627,16.8677,77.3909,
uc-1272860,31.9562,75.3239,desert
uc-10922733,11.8656,75.5233,coast
uc-1255078,29.9838,75.082,desert|steppe
uc-1269545,25.6199,75.2761,steppe
uc-1256959,21.1505,75.8894,steppe
uc-1277745,27.4354,76.183,steppe
uc-1276495,26.4437,85.4008,
uc-1257508,28.7772,76.7716,steppe
uc-1253363,19.4084,73.2629,
uc-1266475,33.3135,75.7673,river
uc-1279382,27.1783,77.7567,steppe
uc-1275974,31.3494,74.7027,desert|steppe
uc-1274195,26.2822,83.5064,river
uc-1275694,24.6235,79.4899,
uc-1264455,28.9691,76.295,steppe
uc-1263730,25.9855,84.1723,river
uc-1252744,14.9637,74.7093,
uc-10922727,11.897,75.531,coast
uc-1261378,26.15,74.0009,desert
uc-1276686,20.8377,84.3262,river
uc-1254131,26.3169,89.6655,
uc-1260156,28.3255,76.7786,steppe
uc-1272819,18.8202,76.1094,
uc-1260553,12.5009,76.6742,lake
uc-10447536,21.358,81.4179,
uc-10347914,26.0648,75.0216,steppe
uc-10347952,26.2425,75.1287,steppe
uc-1269019,29.3361,78.2261,
uc-1262497,22.8392,69.7219,coast|desert
uc-1277759,13.8667,74.6333,coast
uc-1274618,26.2727,90.4456,
uc-1276660,28.9492,76.0311,steppe
uc-1252887,11.3655,76.7844,mountain
uc-1270343,23.6936,71.907,steppe
uc-1256783,9.4056,77.4784,
uc-1259905,14.0829,77.5947,steppe
uc-1255635,30.2224,78.7834,river
uc-13156928,26.5681,84.0833,
uc-1255381,23.2135,82.8684,
uc-1261285,26.314,86.5854,river
uc-1262734,22.9047,73.8391,
uc-10922743,11.793,75.5641,coast
uc-1268615,23.3847,79.7442,
uc-1263309,26.2658,78.6711,steppe
uc-13353517,10.788,76.7279,
uc-1263306,25.6952,81.9234,
uc-1271965,26.5196,89.2042,
uc-1272802,27.9981,81.0897,
uc-1267173,26.9435,77.8182,steppe
uc-1264198,23.26,76.1457,
uc-1278539,11.2362,77.1051,
uc-1259251,33.874,74.8996,
uc-1256027,11.3214,77.0052,
uc-1273166,26.7,93.9667,
uc-1266649,24.0796,91.5997,
uc-1270863,27.4966,77.4626,steppe
uc-1257259,21.3153,83.0063,
uc-1267121,23.6506,85.0074,
uc-1258292,27.5561,77.7897,steppe
uc-1257093,25.7557,75.2229,steppe
uc-1260615,15.0963,79.4117,
uc-1276502,23.2518,91.4541,
uc-1255212,22.1291,81.8696,
uc-1255482,12.561,75.3874,
