qid,tier,lat,lon,sitelinks,iso
Q36556562,pilgrimage_major,47.28231,11.03431,2,AT
Q36726850,pilgrimage_major,49.62082,16.75104,2,CZ
Q36973181,pilgrimage_major,49.58088,9.63543,2,DE
Q37147397,pilgrimage_major,49.09533,11.44539,2,DE
Q37771658,pilgrimage_major,48.10931,16.69099,0,AT
Q37872001,pilgrimage_major,48.55918,16.36941,2,AT
Q37892895,pilgrimage_major,44.65403,7.85700,1,IT
Q37933759,pilgrimage_major,46.77680,12.92245,2,AT
Q38040753,pilgrimage_major,47.72759,16.17088,2,AT
Q38049210,pilgrimage_major,48.15055,13.93351,1,AT
Q38049670,pilgrimage_major,48.11807,13.07645,2,AT
Q38062328,pilgrimage_major,46.58043,14.74067,2,AT
Q38067734,pilgrimage_major,47.41308,11.76398,2,AT
Q38129314,pilgrimage_major,46.51765,14.07509,0,AT
Q38236461,pilgrimage_major,49.62640,14.66149,1,CZ
Q38250494,pilgrimage_major,9.88199,123.60779,3,PH
Q38251053,pilgrimage_major,50.97777,-0.32469,3,GB
Q38251982,pilgrimage_major,17.16044,97.17152,3,MM
Q39643815,pilgrimage_major,42.95126,13.28769,2,IT
Q39999251,pilgrimage_major,38.34080,-7.98542,1,PT
Q40299549,pilgrimage_major,39.49600,3.01700,3,ES
Q40808916,pilgrimage_major,48.32530,14.26358,1,AT
Q40887921,pilgrimage_major,23.70917,88.19807,2,IN
Q41164296,pilgrimage_major,48.24500,12.48123,2,DE
Q41175064,pilgrimage_major,48.23152,10.44600,2,DE
Q41213903,pilgrimage_major,47.72700,12.10550,2,DE
Q41214461,pilgrimage_major,47.78285,11.99292,2,DE
Q41221629,pilgrimage_major,48.14684,12.66388,2,DE
Q41221968,pilgrimage_major,47.89148,12.30477,2,DE
Q41223048,pilgrimage_major,47.95203,12.27578,2,DE
Q41225008,pilgrimage_major,47.88066,12.14778,2,DE
Q41239977,pilgrimage_major,48.22318,10.24208,2,DE
Q41240903,pilgrimage_major,50.28782,11.32099,2,DE
Q41242527,pilgrimage_major,48.18954,11.98437,2,DE
Q41254362,pilgrimage_major,47.95116,10.91901,0,DE
Q41257545,pilgrimage_major,47.95613,11.36297,2,DE
Q41259534,pilgrimage_major,48.71114,12.44631,2,DE
Q41265704,pilgrimage_major,47.92416,12.50564,0,DE
Q41268094,pilgrimage_major,47.79474,12.61986,1,DE
Q41268419,pilgrimage_major,47.98987,12.71515,2,DE
Q41268487,pilgrimage_major,47.99312,12.74353,2,DE
Q41275799,pilgrimage_major,47.86203,12.87117,2,DE
Q41279107,pilgrimage_major,48.08136,12.59686,2,DE
Q41285442,pilgrimage_major,48.19666,12.47112,2,DE
Q41287187,pilgrimage_major,47.82257,10.65260,2,DE
Q41288860,pilgrimage_major,47.75074,10.57263,2,DE
Q41290553,pilgrimage_major,50.09263,9.09519,1,DE
Q41296284,pilgrimage_major,50.04856,10.97897,2,DE
Q41298714,pilgrimage_major,48.34777,10.36273,2,DE
Q41307134,pilgrimage_major,49.02601,11.30154,2,DE
Q41307394,pilgrimage_major,47.65629,9.87584,2,DE
Q41307903,pilgrimage_major,47.58902,9.62446,2,DE
Q41311012,pilgrimage_major,47.59036,9.66127,2,DE
Q41316706,pilgrimage_major,48.26735,10.21288,2,DE
Q41316710,pilgrimage_major,48.29464,10.24114,2,DE
Q41328848,pilgrimage_major,48.21675,10.68598,2,DE
Q41340369,pilgrimage_major,48.67395,10.87289,2,DE
Q41354479,pilgrimage_major,38.67998,15.89554,3,IT
Q41383956,pilgrimage_major,48.49690,13.12927,2,DE
Q41400295,pilgrimage_major,49.75961,10.95436,2,DE
Q41404076,pilgrimage_major,49.02337,11.58427,2,DE
Q41404330,pilgrimage_major,49.34441,11.56573,1,DE
Q41407934,pilgrimage_major,49.26472,12.96791,2,DE
Q41408230,pilgrimage_major,49.14027,12.37880,2,DE
Q41416512,pilgrimage_major,48.95175,12.75084,1,DE
Q41417412,pilgrimage_major,49.01465,12.02652,2,DE
Q41417670,pilgrimage_major,49.08451,11.71375,1,DE
Q41417788,pilgrimage_major,49.92646,12.14278,1,DE
Q42847932,pilgrimage_major,50.58778,14.37240,2,CZ
Q42968935,pilgrimage_major,-34.37404,-55.29053,2,UY
Q43088899,pilgrimage_major,40.77038,0.03274,1,ES
Q43090995,pilgrimage_major,42.12854,-0.39034,2,ES
Q43096435,pilgrimage_major,39.47180,2.52282,1,ES
Q43113780,pilgrimage_major,42.13166,-0.45314,2,ES
Q6467887,pilgrimage_major,53.68730,-114.43300,3,CA
Q6467888,pilgrimage_major,53.70000,-114.40000,6,CA
Q6777740,pilgrimage_major,44.73660,-79.84210,6,CA
Q96359179,pilgrimage_major,20.93917,76.05917,2,IN
Q96859561,pilgrimage_major,44.52146,6.15163,3,FR
Q96983455,pilgrimage_major,45.31331,7.61123,2,IT
Q97499045,pilgrimage_major,18.35475,-66.04619,1,PR
Q98040662,pilgrimage_major,46.87683,11.48499,3,IT
Q98121930,pilgrimage_major,47.21667,11.43056,2,AT
Q98417613,pilgrimage_major,45.23839,5.40561,2,FR
Q98426064,pilgrimage_major,37.94444,-7.59686,0,PT
Q98429347,pilgrimage_major,40.80750,17.45289,1,IT
Q98494355,pilgrimage_major,50.32125,10.35801,0,DE
Q98494358,pilgrimage_major,50.31703,10.35721,0,DE
Q98494428,pilgrimage_major,50.08289,10.85690,0,DE
Q98494444,pilgrimage_major,50.38629,9.80848,0,DE
Q98494469,pilgrimage_major,50.26706,9.71414,0,DE
Q98494475,pilgrimage_major,49.90267,9.82919,0,DE
Q98608175,pilgrimage_major,49.04325,10.33468,1,DE
Q98643466,pilgrimage_major,48.31193,11.47760,2,DE
Q98647011,pilgrimage_major,48.40949,11.81772,0,DE
Q98647686,pilgrimage_major,47.81652,11.92144,2,DE
Q98650541,pilgrimage_major,47.89551,11.71754,2,DE
Q98650695,pilgrimage_major,48.01772,11.73134,2,DE
Q98671612,pilgrimage_major,49.47033,11.97668,2,DE
Q98683670,pilgrimage_major,49.31304,11.63228,0,DE
Q98696466,pilgrimage_major,49.04598,12.56606,1,DE
Q98696468,pilgrimage_major,49.03461,12.61278,2,DE
Q98696613,pilgrimage_major,48.31465,12.89027,0,DE
Q98717060,pilgrimage_major,48.08011,10.51649,2,DE
Q98717096,pilgrimage_major,48.02047,10.56410,2,DE
Q98717140,pilgrimage_major,48.19839,10.48093,0,DE
Q98717636,pilgrimage_major,47.88891,10.13753,0,DE
Q98717940,pilgrimage_major,47.87199,10.61189,1,DE
Q98718005,pilgrimage_major,48.09114,10.36061,2,DE
Q98723348,pilgrimage_major,48.20702,10.95453,0,DE
Q98742470,pilgrimage_major,48.40186,11.30131,0,DE
Q98742468,pilgrimage_major,48.40196,11.30104,0,DE
Q98742469,pilgrimage_major,48.40192,11.30117,0,DE
Q98742474,pilgrimage_major,48.40166,11.30149,0,DE
Q98742475,pilgrimage_major,48.40159,11.30144,0,DE
Q98742472,pilgrimage_major,48.40179,11.30141,0,DE
Q98742473,pilgrimage_major,48.40174,11.30150,0,DE
Q98742478,pilgrimage_major,48.40167,11.30115,0,DE
Q98742479,pilgrimage_major,48.40172,11.30105,0,DE
Q98742476,pilgrimage_major,48.40159,11.30134,0,DE
Q98742477,pilgrimage_major,48.40163,11.30124,0,DE
Q98742482,pilgrimage_major,48.40182,11.30087,0,DE
Q98742483,pilgrimage_major,48.40187,11.30083,0,DE
Q98742481,pilgrimage_major,48.40177,11.30096,0,DE
Q98742605,pilgrimage_major,48.39957,11.37800,0,DE
Q98743585,pilgrimage_major,48.18936,11.98425,0,DE
Q98746070,pilgrimage_major,48.66057,11.38198,0,DE
Q98751853,pilgrimage_major,47.68061,10.90006,0,DE
Q99510742,pilgrimage_major,37.79889,-122.40778,2,US
Q99642648,pilgrimage_major,47.66745,12.26110,1,AT
Q101147537,pilgrimage_major,48.34494,18.55765,3,SK
Q104661439,pilgrimage_major,45.59510,9.76519,1,IT
Q104717189,pilgrimage_major,-37.09685,-72.56070,2,CL
Q104794832,pilgrimage_major,50.10917,4.96028,5,BE
Q104840850,pilgrimage_major,49.04306,20.59722,1,SK
Q104849062,pilgrimage_major,51.14500,-2.71780,2,GB
Q104984079,pilgrimage_major,45.33538,7.74025,1,IT
Q105061728,pilgrimage_major,49.56651,9.44643,1,DE
Q105061951,pilgrimage_major,49.56697,9.44642,0,DE
Q105102600,pilgrimage_major,50.53861,5.75083,2,BE
Q105232353,pilgrimage_major,39.13167,27.18389,4,TR
Q105281838,pilgrimage_major,51.60006,10.15522,1,DE
Q105490967,pilgrimage_major,11.56646,104.95360,3,KH
Q105806358,pilgrimage_major,8.94781,125.54256,4,PH
Q105967246,pilgrimage_major,41.41614,1.81644,2,ES
Q105967247,pilgrimage_major,41.42815,1.88119,0,ES
Q106080236,pilgrimage_major,43.96232,12.38448,1,IT
Q106083510,pilgrimage_major,44.20345,11.31498,1,IT
Q106084145,pilgrimage_major,44.79875,12.02696,1,IT
Q106088142,pilgrimage_major,49.80340,18.78014,1,PL
Q106190878,pilgrimage_major,48.82878,14.69506,1,CZ
Q106472198,pilgrimage_major,41.07525,-96.27817,3,US
Q106504831,pilgrimage_major,-29.23528,-51.91211,8,BR
Q106637118,pilgrimage_major,46.90533,16.14267,0,AT
Q106765174,pilgrimage_major,37.20638,126.81686,1,KR
Q107013115,pilgrimage_major,46.00444,16.11944,1,HR
Q107023169,pilgrimage_major,51.16814,3.63810,1,BE
Q107167690,pilgrimage_major,-33.32292,-60.23000,2,AR
Q107338732,pilgrimage_major,47.87111,15.87556,2,AT
Q107454929,pilgrimage_major,49.66744,6.19217,2,LU
Q107543528,pilgrimage_major,48.08150,8.76286,3,DE
Q107543758,pilgrimage_major,48.23969,9.63077,1,DE
Q107544148,pilgrimage_major,48.28169,9.71899,3,DE
Q107544170,pilgrimage_major,48.93831,8.27293,2,DE
Q107544208,pilgrimage_major,48.81402,10.12985,2,DE
Q107544355,pilgrimage_major,47.84969,9.74859,2,DE
Q107544463,pilgrimage_major,47.92027,9.79930,2,DE
Q107544742,pilgrimage_major,48.89959,9.93804,1,DE
Q107545180,pilgrimage_major,48.08455,7.61710,2,DE
Q107762053,pilgrimage_major,46.94954,8.04840,1,CH
Q107864576,pilgrimage_major,52.88086,0.85314,2,GB
Q107987585,pilgrimage_major,45.81519,9.42584,2,IT
Q108015325,pilgrimage_major,42.38644,12.94450,1,IT
Q131548236,pilgrimage_major,14.82716,120.28201,1,PH
Q131552006,pilgrimage_major,14.83191,120.28911,1,PH
Q131577467,pilgrimage_major,14.88506,120.23435,1,PH
Q131742417,pilgrimage_major,49.64174,19.26342,2,PL
Q131763817,pilgrimage_major,48.57181,10.20581,0,DE
Q132191873,pilgrimage_major,-33.52399,-70.59410,2,CL
Q132817474,pilgrimage_major,40.42855,-3.81298,1,ES
Q133249231,pilgrimage_major,41.59341,1.83798,1,ES
Q133250773,pilgrimage_major,40.30818,-3.68441,2,ES
Q133252050,pilgrimage_major,39.41389,-3.71513,2,ES
Q133296977,pilgrimage_major,42.97914,-2.39866,3,ES
Q133321404,pilgrimage_major,42.39695,2.15356,2,ES
Q133454610,pilgrimage_major,42.39695,2.15356,1,ES
Q133455068,pilgrimage_major,39.82292,2.88444,2,ES
Q133455552,pilgrimage_major,43.37716,-7.42632,1,ES
Q133501877,pilgrimage_major,43.20585,-8.26489,1,ES
Q133501988,pilgrimage_major,43.17135,-8.29042,1,ES
Q133567099,pilgrimage_major,42.80087,-8.52374,1,ES
Q133567112,pilgrimage_major,42.83264,-8.58590,1,ES
Q133843401,pilgrimage_major,42.32535,-7.02280,1,ES
Q134296279,pilgrimage_major,43.26799,-8.36922,1,ES
Q134352569,pilgrimage_major,45.71474,9.41829,0,IT
Q134385204,pilgrimage_major,42.65300,-8.81791,1,ES
Q134435551,pilgrimage_major,42.99844,-8.50567,1,ES
Q134484164,pilgrimage_major,49.78008,-67.16047,0,CA
Q134585375,pilgrimage_major,48.54719,-68.79261,0,CA
Q134713186,pilgrimage_major,42.61541,-8.41562,0,ES
Q134728230,pilgrimage_major,38.99323,26.93447,0,TR
Q134917237,pilgrimage_major,-36.84151,-73.07975,1,CL
Q134917829,pilgrimage_major,40.99985,-7.40770,1,PT
Q135059373,pilgrimage_major,49.02639,14.48778,1,CZ
Q135083051,pilgrimage_major,29.42255,79.51245,6,IN
Q135102761,pilgrimage_major,42.86682,-8.67826,1,ES
Q135208158,pilgrimage_major,44.14881,10.98450,1,IT
Q135272952,pilgrimage_major,42.78281,-9.06547,1,ES
Q135450698,pilgrimage_major,43.02671,-9.14073,1,ES
Q135492898,pilgrimage_major,43.18270,-8.96265,1,ES
Q135536152,pilgrimage_major,43.12310,-8.68275,0,ES
Q135581878,pilgrimage_major,37.38379,28.03193,0,TR
Q135581877,pilgrimage_major,36.99201,28.20765,0,TR
Q135581886,pilgrimage_major,37.30586,27.81074,0,TR
Q135581884,pilgrimage_major,36.78437,28.15461,0,TR
Q135581885,pilgrimage_major,36.59198,28.00359,0,TR
Q135581891,pilgrimage_major,39.12723,27.18399,1,TR
Q135581896,pilgrimage_major,36.82784,28.62125,0,TR
Q135581903,pilgrimage_major,39.12740,27.18560,0,TR
Q135581900,pilgrimage_major,37.31210,27.77580,0,TR
Q135581905,pilgrimage_major,36.76824,27.80132,1,TR
Q135581912,pilgrimage_major,36.82261,28.62073,0,TR
Q135581913,pilgrimage_major,36.82574,28.61991,0,TR
Q135581916,pilgrimage_major,37.92688,29.12654,0,TR
Q135581921,pilgrimage_major,38.93453,27.42124,0,TR
Q135581932,pilgrimage_major,37.49911,27.52575,0,TR
Q135582519,pilgrimage_major,36.51472,30.05694,0,TR
Q135583034,pilgrimage_major,40.21444,25.88302,0,TR
Q135624745,pilgrimage_major,17.38914,77.83673,1,IN
Q135639808,pilgrimage_major,43.31076,-8.60554,1,ES
Q135686124,pilgrimage_major,43.48291,-8.22862,1,ES
Q135687079,pilgrimage_major,-33.29178,-70.66706,0,CL
Q136002251,pilgrimage_major,48.87144,-64.55031,0,CA
Q136036592,pilgrimage_major,42.13929,-7.06436,0,ES
Q136205117,pilgrimage_major,41.94330,-7.53047,1,ES
Q136410792,pilgrimage_major,42.02037,-1.32491,0,ES
Q136749009,pilgrimage_major,50.07500,16.78190,0,CZ
Q136762207,pilgrimage_major,38.92286,48.12698,1,AZ
Q136892740,pilgrimage_major,40.44839,15.05085,1,IT
Q137167546,pilgrimage_major,36.71313,-4.29908,1,ES
Q137399823,pilgrimage_major,49.93444,-97.12219,0,CA
Q137400358,pilgrimage_major,52.65019,-105.74194,0,CA
Q137765779,pilgrimage_major,41.74725,-8.23228,1,PT
Q137800714,pilgrimage_major,50.26939,19.13074,1,PL
Q137864437,pilgrimage_major,42.50312,-1.20535,1,ES
Q137908542,pilgrimage_major,-27.41929,-60.96271,1,AR
Q137917037,pilgrimage_major,41.96812,-7.91061,1,ES
Q137917658,pilgrimage_major,41.97736,-8.02627,1,ES
Q137975287,pilgrimage_major,-38.83334,-72.62285,1,CL
Q138001252,pilgrimage_major,42.20798,-7.77790,1,ES
Q138302661,pilgrimage_major,45.63433,10.53027,1,IT
Q138314449,pilgrimage_major,42.31920,-7.79328,0,ES
Q138500695,pilgrimage_major,50.84088,19.08045,2,PL
Q138501238,pilgrimage_major,49.29644,19.94264,2,PL
Q138566386,pilgrimage_major,42.33607,-8.11184,0,ES
Q138581881,pilgrimage_major,42.43718,-8.10423,1,ES
Q138637600,pilgrimage_major,42.47709,-7.98864,1,ES
Q138638049,pilgrimage_major,45.42353,10.84430,1,IT
Q138643430,pilgrimage_major,42.72136,-7.74058,0,ES
Q138659728,pilgrimage_major,42.61303,-7.78594,1,ES
Q138718508,pilgrimage_major,6.23220,1.47752,1,TG
Q138748162,pilgrimage_major,43.08562,-7.82783,1,ES
Q138753420,pilgrimage_major,39.73361,2.79167,1,ES
Q138757726,pilgrimage_major,39.55861,2.61417,0,ES
Q138780385,pilgrimage_major,51.93820,-9.16666,1,IE
Q138780640,pilgrimage_major,51.93822,-9.16753,1,IE
Q138780821,pilgrimage_major,51.93518,-9.15297,1,IE
Q138793618,pilgrimage_major,42.66068,-7.71907,1,ES
Q138843051,pilgrimage_major,42.39913,-7.55182,1,ES
Q138856569,pilgrimage_major,41.86109,13.24264,0,IT
Q139254218,pilgrimage_major,42.22341,-8.37855,0,ES
Q139813184,pilgrimage_major,43.17864,17.68366,0,BA
Q139819836,pilgrimage_major,43.17875,17.68363,0,BA
Q139819959,pilgrimage_major,43.17995,17.68806,1,BA
Q139908318,pilgrimage_major,38.92199,48.12848,1,AZ
Q139935830,pilgrimage_major,14.48200,121.02820,2,PH
Q139947384,pilgrimage_major,-11.91176,-75.31252,1,PE
Q140248786,pilgrimage_major,45.71674,10.50515,0,IT
Q140681808,pilgrimage_major,52.22093,21.08779,2,PL
Q141102503,pilgrimage_major,48.55960,17.57862,1,SK
Q9213,pilgrimage_major,27.48140,83.27583,76,NP
Q34485,pilgrimage_major,28.35128,-16.36978,33,ES
Q43318,pilgrimage_major,36.11133,-5.34829,8,GB
Q63368,pilgrimage_major,28.49361,-16.31250,19,ES
Q64506,pilgrimage_major,37.54419,126.91172,6,KR
Q1180056,pilgrimage_major,52.36778,4.88806,13,
Q1309086,pilgrimage_major,53.34280,6.42490,8,
Q1923798,pilgrimage_major,52.63983,5.05762,2,
Q2036413,pilgrimage_major,52.58389,4.69056,2,
Q2063850,pilgrimage_major,52.38278,4.63389,2,
Q2192339,pilgrimage_major,53.32583,5.99778,3,
Q2254135,pilgrimage_major,51.67728,5.40459,1,
Q2274398,pilgrimage_major,52.62970,4.75222,2,
Q2281090,pilgrimage_major,52.25611,5.22694,5,
Q2372840,pilgrimage_major,50.87027,5.79802,3,
Q2740663,pilgrimage_major,52.36917,4.88972,5,
Q17590569,pilgrimage_major,52.59504,4.66026,0,
Q17604109,pilgrimage_major,51.55336,5.48303,0,
Q18772214,pilgrimage_major,51.89528,4.15444,3,
Q119458981,pilgrimage_major,52.49976,5.06803,0,
Q121186350,pilgrimage_major,38.76473,76.56721,0,
Q17365098,pilgrimage_major,52.49701,8.02611,2,DE
Q17619074,pilgrimage_major,42.42091,2.74889,2,ES
Q17652135,pilgrimage_major,45.18920,7.98000,2,IT
Q17652144,pilgrimage_major,37.91119,15.27789,2,IT
Q18004283,pilgrimage_major,41.55280,1.53955,2,ES
Q18006698,pilgrimage_major,41.79560,0.80613,4,ES
Q18007659,pilgrimage_major,42.15110,2.65742,2,ES
Q18029373,pilgrimage_major,47.02278,8.23589,3,CH
Q18138281,pilgrimage_major,14.58750,121.17700,9,PH
Q18164322,pilgrimage_major,14.23370,121.36500,2,PH
Q18210863,pilgrimage_major,27.26993,84.49947,4,IN
Q18340160,pilgrimage_major,48.51510,10.81429,2,DE
Q18353492,pilgrimage_major,14.16518,121.24482,2,PH
Q18354073,pilgrimage_major,14.60332,120.99358,3,PH
Q18391613,pilgrimage_major,14.59698,120.99546,2,PH
Q18392683,pilgrimage_major,14.48010,121.30700,3,PH
Q18411439,pilgrimage_major,47.56264,10.69489,2,DE
Q18413173,pilgrimage_major,47.97247,10.43196,2,DE
Q18434122,pilgrimage_major,51.77940,22.60600,1,PL
Q18483848,pilgrimage_major,39.26249,-7.51405,1,PT
Q18716335,pilgrimage_major,48.85100,12.06643,2,DE
Q18716354,pilgrimage_major,48.60225,11.59335,1,DE
Q18750187,pilgrimage_major,9.63000,123.47900,3,PH
Q18750372,pilgrimage_major,14.83500,120.73417,4,PH
Q18750497,pilgrimage_major,14.91610,120.76900,2,PH
Q18811735,pilgrimage_major,45.39113,11.36491,2,IT
Q18937512,pilgrimage_major,54.67437,25.28960,2,LT
Q19256885,pilgrimage_major,42.06760,2.68769,2,ES
Q19401027,pilgrimage_major,51.79320,18.09200,2,PL
Q19406944,pilgrimage_major,44.37533,17.29477,8,BA
Q19545511,pilgrimage_major,36.85477,14.75859,4,IT
Q19593625,pilgrimage_major,48.38371,10.82139,2,DE
Q19601510,pilgrimage_major,47.74005,7.99964,2,DE
Q19707238,pilgrimage_major,44.96944,14.73167,2,HR
Q19856965,pilgrimage_major,47.43000,9.75611,2,AT
Q20007311,pilgrimage_major,38.22648,15.24184,3,IT
Q20007927,pilgrimage_major,44.77186,7.77690,3,IT
Q20007924,pilgrimage_major,41.30300,13.98470,3,IT
Q20043861,pilgrimage_major,38.99194,140.60028,2,JP
Q20078644,pilgrimage_major,47.45802,9.77182,3,AT
Q20126659,pilgrimage_major,41.06173,-0.57132,3,ES
Q20428059,pilgrimage_major,49.16750,13.79861,1,CZ
Q20643834,pilgrimage_major,37.59971,22.86192,2,GR
Q20968034,pilgrimage_major,46.20155,11.28032,2,IT
Q20977832,pilgrimage_major,41.35429,-1.64891,3,ES
Q21040903,pilgrimage_major,7.77534,2.18652,3,BJ
Q21051642,pilgrimage_major,29.59021,106.61904,2,CN
Q21064893,pilgrimage_major,48.34830,8.07114,2,DE
Q21279488,pilgrimage_major,47.79342,16.03671,2,AT
Q21286403,pilgrimage_major,45.74282,10.73339,3,IT
Q21552379,pilgrimage_major,42.75747,13.95290,9,IT
Q21569139,pilgrimage_major,41.00102,0.42869,3,ES
Q21619155,pilgrimage_major,46.36897,-72.49766,3,CA
Q21875908,pilgrimage_major,48.77333,15.59000,2,AT
Q22008255,pilgrimage_major,50.25957,10.25407,2,DE
Q22582392,pilgrimage_major,51.85195,19.63530,2,PL
Q22583371,pilgrimage_major,50.15930,15.46034,1,CZ
Q22694546,pilgrimage_major,48.52983,13.16357,2,DE
Q22907549,pilgrimage_major,33.98426,35.68419,6,LB
Q23000027,pilgrimage_major,46.61633,10.71732,2,IT
Q23303425,pilgrimage_major,45.41544,-73.67669,1,CA
Q23541656,pilgrimage_major,48.16506,13.14034,2,AT
Q23832036,pilgrimage_major,52.04084,18.92030,3,PL
Q23905913,pilgrimage_major,48.67462,12.39178,2,DE
Q24254520,pilgrimage_major,48.21862,8.02716,2,DE
Q24705888,pilgrimage_major,47.98610,11.70150,2,DE
Q24906614,pilgrimage_major,27.41973,85.01128,4,NP
Q24913059,pilgrimage_major,44.69992,12.17238,4,IT
Q24939830,pilgrimage_major,20.06305,73.79246,4,IN
Q24952177,pilgrimage_major,43.48653,13.48338,6,IT
Q25005605,pilgrimage_major,35.10211,-106.51944,1,US
Q25048780,pilgrimage_major,14.32014,120.76430,2,PH
Q25089878,pilgrimage_major,48.82192,12.41796,2,DE
Q25089883,pilgrimage_major,48.82227,12.41813,2,DE
Q25324823,pilgrimage_major,43.03289,-87.99761,1,US
Q25340667,pilgrimage_major,-1.72347,-78.76262,4,EC
Q25418970,pilgrimage_major,41.51038,-8.76748,2,PT
Q25422758,pilgrimage_major,42.19192,2.17241,2,ES
Q25841323,pilgrimage_major,42.50438,12.89285,2,IT
Q25844362,pilgrimage_major,49.59634,9.68609,2,DE
Q25929074,pilgrimage_major,50.74292,7.14929,2,DE
Q26258059,pilgrimage_major,40.94342,14.23683,2,IT
Q26561803,pilgrimage_major,51.79020,1.15837,1,GB
Q26578329,pilgrimage_major,53.73050,-2.66749,1,GB
Q26677657,pilgrimage_major,52.70551,-1.99664,2,GB
Q26931542,pilgrimage_major,48.46199,11.02160,2,DE
Q26977258,pilgrimage_major,49.90495,6.88341,2,DE
Q27023417,pilgrimage_major,-13.61006,-73.74020,3,PE
Q27659865,pilgrimage_major,49.94786,12.83534,2,CZ
Q27987653,pilgrimage_major,37.15257,14.38438,2,IT
Q28016635,pilgrimage_major,45.82646,10.53147,2,IT
Q3357759,festival,45.41667,-75.71667,4,CA
Q3361439,festival,45.59465,8.91816,4,IT
Q572335,festival,52.52000,13.38000,15,DE
Q574767,festival,49.20500,12.02400,4,DE
Q577042,festival,41.47722,-71.33944,19,US
Q586220,festival,51.51320,-0.20430,27,GB
Q2782080,festival,42.84670,-2.67310,7,ES
Q2798436,festival,51.55447,7.06764,3,DE
Q2805007,festival,51.92028,-2.05778,7,GB
Q2838024,festival,41.28833,1.25083,3,ES
Q2880385,festival,45.42000,-75.69000,7,CA
Q2893554,festival,37.12890,-8.33100,7,PT
Q2901941,festival,45.59361,9.27472,3,IT
Q2905915,festival,41.69278,44.80639,10,GE
Q2916435,festival,39.17722,-106.83944,11,US
Q2927078,festival,50.84190,4.36240,3,BE
Q2934694,festival,52.18586,0.16327,5,GB
Q2943198,festival,48.02810,-3.70080,3,FR
Q2954009,festival,55.85226,-4.24238,4,GB
Q2984221,festival,35.47778,-86.05056,12,US
Q2985163,festival,46.76667,23.58333,4,RO
Q3007114,festival,46.48845,6.73017,3,CH
Q3032796,festival,50.51333,4.42167,3,BE
Q3038463,festival,4.60971,-74.08175,8,CO
Q3042634,festival,48.32492,7.32444,3,FR
Q3045874,festival,34.02528,-6.83611,12,MA
Q3050574,festival,42.82750,3.04121,3,FR
Q3058403,festival,50.43313,4.75698,3,BE
Q3059019,festival,44.35694,2.55694,4,FR
Q3059344,festival,50.05582,19.92517,5,PL
Q3062267,festival,21.01780,-101.25670,4,MX
Q3066295,festival,45.49700,-73.57800,18,CA
Q3068785,festival,43.83480,4.35930,5,FR
Q3069870,festival,45.39444,5.26139,4,FR
Q3069871,festival,43.60700,1.44210,5,ES
Q3069874,festival,43.63220,-79.41690,4,CA
Q3069872,festival,46.35833,6.21667,3,CH
Q3069887,festival,47.63750,6.86280,5,FR
Q3069888,festival,18.45000,-66.06667,9,US
Q3069910,festival,48.45170,-4.24806,3,FR
Q3069967,festival,48.85667,2.35222,5,FR
Q3070023,festival,48.11290,-1.67666,4,FR
Q3070048,festival,46.00640,5.36111,3,FR
Q3070109,festival,46.80170,-71.22110,5,CA
Q3070125,festival,35.77670,-5.80390,9,ES
Q3070138,festival,50.51361,4.42080,5,FR
Q3070139,festival,34.06090,-4.98030,10,MA
Q3070136,festival,43.71789,5.31178,4,FR
Q3070226,festival,48.09220,-4.33030,4,FR
Q3070246,festival,36.99778,-121.58528,6,US
Q3070244,festival,40.39528,49.88222,12,AZ
Q3070297,festival,45.48333,-75.65000,3,CA
Q3070339,festival,48.41420,-2.10194,3,FR
Q3070337,festival,31.51139,-9.77222,6,MA
Q3070358,festival,48.27090,-3.55828,8,FR
Q3070359,festival,47.47740,1.18075,3,FR
Q3070380,festival,48.77860,-3.04528,3,FR
Q3070448,festival,49.36000,0.08000,6,FR
Q3070475,festival,49.28833,-0.11639,10,FR
Q3070476,festival,36.88583,30.66833,23,TR
Q3070535,festival,45.50639,-73.56778,6,CA
Q3070588,festival,48.79100,2.46300,6,FR
Q3070599,festival,42.32389,-83.04222,3,CA
Q3070616,festival,47.24000,6.02000,4,FR
Q3070640,festival,43.55080,7.01821,3,FR
Q3070654,festival,25.78000,-80.22000,12,US
Q3070695,festival,39.47000,-0.37640,7,ES
Q3070705,festival,10.42360,-75.52530,12,CO
Q3070711,festival,43.52931,-5.67732,13,ES
Q3070714,festival,19.70280,-101.19220,9,MX
Q3070716,festival,34.42460,-119.70600,13,US
Q3070717,festival,31.62947,-7.98108,19,MA
Q3070755,festival,40.88493,-72.50106,7,US
Q3070759,festival,41.02790,21.33480,14,MK
Q3070830,festival,63.42226,10.39571,7,NO
Q3074273,festival,27.98700,-82.36200,3,US
Q3074835,festival,47.36700,-68.32700,3,CA
Q3074850,festival,50.63500,5.56820,4,BE
Q3077681,festival,43.60449,1.44363,3,FR
Q3092808,festival,49.11593,2.27849,3,FR
Q3092873,festival,48.45556,-2.05028,3,FR
Q3092905,festival,47.65694,-2.75556,3,FR
Q3092917,festival,43.49000,-1.48000,7,FR
Q3098433,festival,44.48976,0.16333,4,FR
Q3106929,festival,42.95190,12.70540,4,IT
Q3183439,festival,7.29696,80.63845,10,LK
Q3192546,festival,48.00000,-3.00000,5,FR
Q3206264,festival,50.69136,4.04140,3,BE
