qid,tier,lat,lon,sitelinks,iso
n2415170726,institution,48.73504,8.73562,0,DE
n13316211686,craft_cluster,48.73876,8.73378,0,DE
n4795101688,institution,48.77212,8.72917,0,DE
n4467459621,craft_cluster,48.76075,8.72945,0,DE
n2185684611,market,48.77132,8.73252,0,DE
n4571626245,craft_cluster,48.73630,8.78118,0,DE
n13052264592,craft_cluster,48.72604,8.79808,0,DE
n8344859413,craft_cluster,48.73875,8.78540,0,DE
n3934169983,institution,48.78495,8.64651,0,DE
n5110040774,craft_cluster,48.79936,8.63828,0,DE
n5600215763,institution,48.77905,8.69618,0,DE
n14056661985,institution,48.80557,8.68856,0,DE
n323278884,craft_cluster,48.83402,8.60845,0,DE
n13802483436,craft_cluster,48.83072,8.64492,0,DE
n8574792442,market,48.86987,8.63605,0,DE
n13685600276,craft_cluster,48.87599,8.64901,0,DE
n9450847473,craft_cluster,48.82926,8.65245,0,DE
n10177817106,craft_cluster,48.83086,8.65771,0,DE
n1026087683,institution,48.83054,8.67367,0,DE
n7904339341,craft_cluster,48.85372,8.66299,0,DE
n7904850021,craft_cluster,48.85939,8.65627,0,DE
n7904868644,craft_cluster,48.86031,8.65688,0,DE
n7904850020,craft_cluster,48.86101,8.65992,0,DE
n7904918978,craft_cluster,48.86117,8.66016,0,DE
n7550771200,market,48.86971,8.66997,0,DE
n315093958,institution,48.86598,8.67765,0,DE
n11609643504,craft_cluster,48.87435,8.67697,0,DE
n2185696515,market,48.82478,8.71009,0,DE
n3830467190,craft_cluster,48.82339,8.71065,0,DE
n1086547462,institution,48.79113,8.78047,0,DE
n9742884723,craft_cluster,48.81883,8.77030,0,DE
n9749727584,craft_cluster,48.81797,8.76964,0,DE
n9749739846,craft_cluster,48.81931,8.76960,0,DE
n3859464836,craft_cluster,48.87369,8.70889,0,DE
n3860520979,craft_cluster,48.87409,8.70816,0,DE
n1575186574,institution,48.87805,8.72372,0,DE
n12070619725,craft_cluster,48.89291,8.41241,0,DE
n12070619734,craft_cluster,48.89307,8.41212,0,DE
n12070619736,craft_cluster,48.89344,8.41157,0,DE
n12070644878,craft_cluster,48.89362,8.41132,0,DE
n12070644879,craft_cluster,48.89383,8.41091,0,DE
n3084846921,craft_cluster,48.90909,8.46338,0,DE
n10586501862,craft_cluster,48.93223,8.44477,0,DE
n482990260,institution,48.94146,8.40114,0,DE
n4202139919,institution,48.94331,8.40799,0,DE
n7907036006,institution,48.94029,8.40546,0,DE
n11569272783,craft_cluster,48.94108,8.40571,0,DE
n13643746544,craft_cluster,48.95088,8.39359,0,DE
n12710863589,craft_cluster,48.94901,8.40233,0,DE
n4288621044,craft_cluster,48.97033,8.40168,0,DE
n12072353054,craft_cluster,48.96480,8.40843,0,DE
n12755511777,craft_cluster,48.96467,8.40942,0,DE
n7296572600,market,48.97115,8.40521,0,DE
n10968307271,institution,48.97102,8.40371,0,DE
n11184442959,craft_cluster,48.97097,8.40190,0,DE
n13624541503,market,48.98378,8.39361,0,DE
n9733565538,craft_cluster,48.97825,8.40297,0,DE
n4732212222,craft_cluster,48.97082,8.41853,0,DE
n11407975069,craft_cluster,48.95711,8.46847,0,DE
n4426149931,institution,48.94714,8.48270,0,DE
n11395128283,craft_cluster,48.94749,8.48401,0,DE
n12865393434,craft_cluster,48.97803,8.45577,0,DE
n11648501455,craft_cluster,48.88316,8.50558,0,DE
n5121858721,craft_cluster,48.91640,8.50602,0,DE
n10815321911,craft_cluster,48.91499,8.50628,0,DE
n3239609588,craft_cluster,48.90640,8.50845,0,DE
n13108602784,craft_cluster,48.92120,8.50248,0,DE
n13159956403,craft_cluster,48.92239,8.50037,0,DE
n3419542576,craft_cluster,48.88788,8.54873,0,DE
n12604979900,craft_cluster,48.90217,8.57120,0,DE
n2430214207,institution,48.90373,8.57599,0,DE
n9082046803,craft_cluster,48.90167,8.57618,0,DE
n10136118332,craft_cluster,48.91720,8.55929,0,DE
n4338981484,craft_cluster,48.92482,8.56585,0,DE
n11685064375,craft_cluster,48.92188,8.56953,0,DE
n11527627619,craft_cluster,48.92853,8.56914,0,DE
n11575195204,institution,48.95388,8.50799,0,DE
n4086843413,craft_cluster,48.93868,8.52936,0,DE
n4086840529,craft_cluster,48.93943,8.53260,0,DE
n4033409279,craft_cluster,48.93494,8.53451,0,DE
n3556037897,craft_cluster,48.94033,8.53427,0,DE
n4033155010,craft_cluster,48.93924,8.53382,0,DE
n4020079973,craft_cluster,48.94724,8.53466,0,DE
n4951258864,craft_cluster,48.94450,8.57090,0,DE
n252062240,institution,48.95372,8.56894,0,DE
n13729375835,institution,48.94448,8.57638,0,DE
n3526899114,craft_cluster,48.95072,8.58205,0,DE
n10013695620,craft_cluster,48.95714,8.58361,0,DE
n12549982259,institution,48.96543,8.55162,0,DE
n3534156925,craft_cluster,48.99612,8.39340,0,DE
n11445966995,craft_cluster,48.99346,8.39136,0,DE
n11693582471,craft_cluster,48.99632,8.39205,0,DE
n3657164257,craft_cluster,48.99564,8.40257,0,DE
n7140168255,institution,48.99299,8.41418,0,DE
n3506002985,craft_cluster,49.00107,8.39391,0,DE
n12924872006,craft_cluster,49.00094,8.39248,0,DE
n4525051651,institution,49.00238,8.39994,0,DE
n4525051652,institution,49.00271,8.39997,0,DE
n1005874606,craft_cluster,49.00881,8.38953,0,DE
n2050369527,craft_cluster,49.00933,8.38956,0,DE
n3071631069,craft_cluster,49.00747,8.39116,0,DE
n3888222553,institution,49.00648,8.39492,0,DE
n4109525433,craft_cluster,49.00663,8.39493,0,DE
n4825738783,craft_cluster,49.00897,8.39406,0,DE
n6466763896,craft_cluster,49.00874,8.39319,0,DE
n9420355141,craft_cluster,49.00933,8.39462,0,DE
n12725152711,craft_cluster,49.00954,8.39031,0,DE
n656404294,institution,49.00898,8.39823,0,DE
n659502169,institution,49.00708,8.39764,0,DE
n1305923004,craft_cluster,49.01005,8.39695,0,DE
n3609171296,craft_cluster,49.01033,8.39831,0,DE
n6425338443,craft_cluster,49.00953,8.39898,0,DE
n2022674301,institution,49.00166,8.40754,0,DE
n3761433995,institution,49.00381,8.40562,0,DE
n4720618322,craft_cluster,49.00233,8.40377,0,DE
n5906084407,craft_cluster,48.99815,8.40775,0,DE
n7233869121,market,49.00152,8.40736,0,DE
n8022674260,craft_cluster,49.00161,8.40608,0,DE
n8022674265,craft_cluster,49.00144,8.40380,0,DE
n9519273167,craft_cluster,49.00178,8.40819,0,DE
n9519273169,craft_cluster,49.00246,8.40818,0,DE
n13663742047,craft_cluster,49.00268,8.40549,0,DE
n1725849020,institution,49.00196,8.40909,0,DE
n8113093266,craft_cluster,48.99940,8.40834,0,DE
n8197596380,craft_cluster,48.99939,8.41432,0,DE
n11592977778,craft_cluster,49.00288,8.40985,0,DE
n11733948647,craft_cluster,49.00014,8.40831,0,DE
n498499896,institution,49.00995,8.40385,0,DE
n1547914494,institution,49.00636,8.40617,0,DE
n3294325217,craft_cluster,49.00932,8.40638,0,DE
n3578191193,craft_cluster,49.00875,8.40678,0,DE
n4067576801,craft_cluster,49.00997,8.40661,0,DE
n4225635190,market,49.00920,8.40405,0,DE
n4972621995,craft_cluster,49.00926,8.40203,0,DE
n5777454380,market,49.00927,8.40407,0,DE
n6341614920,institution,49.00669,8.40720,0,DE
n12913063100,craft_cluster,49.00700,8.40592,0,DE
n1316120002,market,49.00916,8.40936,0,DE
n2625309024,craft_cluster,49.00785,8.41381,0,DE
n3148259369,institution,49.00836,8.40963,0,DE
n3686189863,institution,49.00782,8.41047,0,DE
n4060056290,craft_cluster,49.00569,8.41137,0,DE
n5209139516,craft_cluster,49.00666,8.40874,0,DE
n12624186151,craft_cluster,49.00822,8.40911,0,DE
n6426712516,craft_cluster,48.99061,8.44073,0,DE
n10250879373,craft_cluster,48.99254,8.44102,0,DE
n12157003041,craft_cluster,48.99297,8.44076,0,DE
n333175901,craft_cluster,49.00706,8.41829,0,DE
n524507023,craft_cluster,49.00897,8.41520,0,DE
n5471017807,craft_cluster,49.00697,8.41941,0,DE
n5837226736,craft_cluster,49.00721,8.41914,0,DE
n4315971815,craft_cluster,49.00952,8.42443,0,DE
n5476258025,craft_cluster,49.01070,8.42310,0,DE
n6053265633,craft_cluster,49.01101,8.42386,0,DE
n9201323749,institution,49.01036,8.42224,0,DE
n13322921251,craft_cluster,49.00881,8.42356,0,DE
n5531759675,craft_cluster,49.00444,8.42923,0,DE
n5777281364,craft_cluster,49.00424,8.42931,0,DE
n2554095061,craft_cluster,49.00527,8.42896,0,DE
n2888273607,institution,49.00567,8.42960,0,DE
n3415262237,craft_cluster,49.00504,8.42897,0,DE
n3666250062,institution,49.00592,8.43049,0,DE
n4348528004,institution,49.00575,8.43131,0,DE
n4799843361,craft_cluster,49.00463,8.42980,0,DE
n4825738766,craft_cluster,49.00548,8.42918,0,DE
n5352361506,craft_cluster,49.01030,8.42985,0,DE
n5531759676,institution,49.00598,8.42917,0,DE
n6314042196,institution,49.00666,8.43343,0,DE
n7277910391,craft_cluster,49.00854,8.42827,0,DE
n10058379679,institution,49.00587,8.42968,0,DE
n10058634173,institution,49.00585,8.42980,0,DE
n10058634174,institution,49.00583,8.42990,0,DE
n10058634175,institution,49.00565,8.42974,0,DE
n10058634176,institution,49.00564,8.42983,0,DE
n10789909705,craft_cluster,49.01056,8.43046,0,DE
n13163864381,market,49.00470,8.43178,0,DE
n659502171,institution,49.01115,8.39483,0,DE
n659502172,institution,49.01118,8.39468,0,DE
n659502174,institution,49.01896,8.40157,0,DE
n7895905056,craft_cluster,49.01879,8.40087,0,DE
n498499894,institution,49.01358,8.40441,0,DE
n5940933579,craft_cluster,49.03716,8.39288,0,DE
n4434013887,craft_cluster,49.03638,8.39840,0,DE
n3365691559,institution,49.01166,8.41758,0,DE
n4892544392,craft_cluster,49.01334,8.42598,0,DE
n3620742819,craft_cluster,49.01372,8.42889,0,DE
n5298479528,craft_cluster,49.01482,8.43448,0,DE
n4771468884,craft_cluster,49.01533,8.43700,0,DE
n34579808,institution,49.03360,8.43404,0,DE
n14084129668,craft_cluster,48.99333,8.44148,0,DE
n6482550175,craft_cluster,48.99538,8.44904,0,DE
n12717170487,craft_cluster,48.99555,8.45248,0,DE
n3412413112,craft_cluster,48.99780,8.46414,0,DE
n4665702430,craft_cluster,48.99941,8.46209,0,DE
n12458900137,institution,48.99784,8.47159,0,DE
n12458900138,institution,48.99789,8.47177,0,DE
n12458900143,institution,48.99779,8.47153,0,DE
n2338964225,institution,48.99257,8.47623,0,DE
n406509733,craft_cluster,48.99928,8.47244,0,DE
n2215099744,market,48.99911,8.47147,0,DE
n2733473647,market,48.99882,8.47088,0,DE
n4127537297,craft_cluster,48.99961,8.46775,0,DE
n6873464834,craft_cluster,48.99898,8.47177,0,DE
n13327116317,craft_cluster,48.99850,8.47135,0,DE
n13725328583,craft_cluster,48.99889,8.46975,0,DE
n4799734265,institution,48.99842,8.47385,0,DE
n13585444457,craft_cluster,48.99960,8.47932,0,DE
n5166249803,craft_cluster,49.00634,8.49337,0,DE
n4814082951,craft_cluster,49.01138,8.44123,0,DE
n6152650098,craft_cluster,49.01230,8.44228,0,DE
n6169454951,craft_cluster,49.01422,8.44263,0,DE
n4281094354,craft_cluster,49.02072,8.44109,0,DE
n4329623093,institution,49.02383,8.44704,0,DE
n3412507734,craft_cluster,49.01989,8.46110,0,DE
n5523202518,craft_cluster,49.02171,8.46488,0,DE
n5523202754,craft_cluster,49.02116,8.46134,0,DE
n5809534199,craft_cluster,49.01997,8.46085,0,DE
n6168842279,craft_cluster,49.02358,8.46108,0,DE
n12600889279,craft_cluster,49.02379,8.46185,0,DE
n4329623094,craft_cluster,49.02464,8.44745,0,DE
n4144717533,institution,49.02482,8.45314,0,DE
n1865971949,market,49.03548,8.44447,0,DE
n4168011152,craft_cluster,49.02841,8.45625,0,DE
n5352590685,craft_cluster,49.02889,8.45683,0,DE
n6157021390,craft_cluster,49.03144,8.45888,0,DE
n5962690935,craft_cluster,49.01937,8.46784,0,DE
n5962690944,craft_cluster,49.01943,8.46758,0,DE
n6284643901,craft_cluster,49.02893,8.47342,0,DE
n6534340848,craft_cluster,49.02942,8.47223,0,DE
n6848086063,craft_cluster,49.03056,8.47070,0,DE
n6848086064,craft_cluster,49.03050,8.47068,0,DE
n6848086065,craft_cluster,49.03045,8.47066,0,DE
n7006492578,craft_cluster,49.03042,8.47156,0,DE
n7006492584,craft_cluster,49.03018,8.47183,0,DE
n7143298330,craft_cluster,49.02912,8.47351,0,DE
n6284643902,craft_cluster,49.03050,8.47416,0,DE
n6551377214,craft_cluster,49.02651,8.47488,0,DE
n7143298335,craft_cluster,49.03230,8.47453,0,DE
n4936027059,craft_cluster,49.03149,8.49192,0,DE
n4909416891,craft_cluster,49.04283,8.39457,0,DE
n9707045491,craft_cluster,49.05670,8.39413,0,DE
n12258341695,craft_cluster,49.05524,8.39289,0,DE
n7629046663,craft_cluster,49.07280,8.39260,0,DE
n7629046665,craft_cluster,49.07249,8.39310,0,DE
n13048097075,craft_cluster,49.07583,8.39267,0,DE
n13048097081,craft_cluster,49.07588,8.39055,0,DE
n6396790617,craft_cluster,49.07700,8.39639,0,DE
n1355086771,craft_cluster,49.08588,8.40268,0,DE
n10827679654,craft_cluster,49.04198,8.44326,0,DE
n3147893527,craft_cluster,49.04957,8.46191,0,DE
n3147894474,craft_cluster,49.04864,8.46344,0,DE
n3185547309,craft_cluster,49.04874,8.46353,0,DE
n9518872387,craft_cluster,49.04566,8.46305,0,DE
n11272624334,craft_cluster,49.04754,8.46321,0,DE
n4833442122,craft_cluster,49.05051,8.46185,0,DE
n3240093188,craft_cluster,49.05941,8.46341,0,DE
n9246833099,institution,49.06307,8.46698,0,DE
n3146931438,craft_cluster,49.04754,8.47333,0,DE
n3547680499,craft_cluster,49.04826,8.47282,0,DE
n9872878349,craft_cluster,49.04974,8.47466,0,DE
n3147893525,craft_cluster,49.05722,8.47229,0,DE
n3218388556,craft_cluster,49.06145,8.47018,0,DE
n3244130736,craft_cluster,49.06290,8.46842,0,DE
n6030637841,craft_cluster,49.05723,8.46842,0,DE
n6416919606,craft_cluster,49.05866,8.47036,0,DE
n8493881023,craft_cluster,49.07378,8.45276,0,DE
n9359043575,craft_cluster,49.07359,8.45741,0,DE
n10800097110,craft_cluster,49.07324,8.45668,0,DE
n2819581058,craft_cluster,49.07184,8.46688,0,DE
n3558135619,craft_cluster,49.07619,8.46691,0,DE
n6282523476,craft_cluster,49.07995,8.45907,0,DE
n3605906675,craft_cluster,49.07932,8.46689,0,DE
n4802510495,craft_cluster,49.07683,8.46482,0,DE
n4896970949,craft_cluster,49.08114,8.46356,0,DE
n4896970950,craft_cluster,49.08139,8.46431,0,DE
n8923394632,craft_cluster,49.08007,8.46530,0,DE
n8923394635,craft_cluster,49.08005,8.46494,0,DE
n13745508964,craft_cluster,49.08155,8.46505,0,DE
n2819486449,craft_cluster,49.06846,8.46954,0,DE
n2823508586,craft_cluster,49.06754,8.47272,0,DE
n2826614832,craft_cluster,49.06930,8.46795,0,DE
n3147894473,craft_cluster,49.06887,8.46905,0,DE
n3289500838,craft_cluster,49.06693,8.46816,0,DE
n4194024682,craft_cluster,49.06635,8.47302,0,DE
n5197981961,institution,49.06794,8.46778,0,DE
n13067137514,market,49.06499,8.47210,0,DE
n13686095521,craft_cluster,49.06589,8.47111,0,DE
n3185533359,craft_cluster,49.06857,8.47599,0,DE
n10282190195,craft_cluster,49.07185,8.46837,0,DE
n10939231437,craft_cluster,49.08181,8.46742,0,DE
n1449339616,institution,49.00404,8.49781,0,DE
n13254259244,craft_cluster,48.98625,8.54279,0,DE
n1578715769,craft_cluster,49.00437,8.53036,0,DE
n4936027051,craft_cluster,49.02349,8.49397,0,DE
n4936027052,craft_cluster,49.02414,8.49515,0,DE
n4345071789,craft_cluster,49.03190,8.51630,0,DE
n13630872610,craft_cluster,49.05536,8.51530,0,DE
n3112819771,craft_cluster,49.05336,8.52693,0,DE
n5586501903,craft_cluster,49.06201,8.53111,0,DE
n5586501916,craft_cluster,49.05843,8.53184,0,DE
n13336495313,craft_cluster,49.05195,8.53519,0,DE
n5298221194,craft_cluster,49.08894,8.50910,0,DE
n5276181795,craft_cluster,49.03824,8.57977,0,DE
n12218748174,institution,49.08583,8.55605,0,DE
n9082075479,craft_cluster,48.89036,8.61482,0,DE
n3419560576,craft_cluster,48.89455,8.60297,0,DE
n9082095323,craft_cluster,48.89730,8.59968,0,DE
n867879749,institution,48.93244,8.63476,0,DE
n2760494847,craft_cluster,48.88660,8.66891,0,DE
n310426915,institution,48.89032,8.67310,0,DE
n310426921,institution,48.89071,8.67285,0,DE
n310426929,institution,48.89080,8.67315,0,DE
n316099430,institution,48.89011,8.67322,0,DE
n11758668559,craft_cluster,48.89103,8.67605,0,DE
n11740623641,craft_cluster,48.90550,8.65893,0,DE
n315093210,institution,48.88333,8.69571,0,DE
n315093211,institution,48.88325,8.69562,0,DE
n5365790655,craft_cluster,48.88588,8.69582,0,DE
n671189527,institution,48.88338,8.69683,0,DE
n1576509886,craft_cluster,48.88857,8.69513,0,DE
n4159857549,market,48.88946,8.69428,0,DE
n1543998083,institution,48.89205,8.69877,0,DE
n4341424471,market,48.89112,8.70245,0,DE
n10002065977,craft_cluster,48.89133,8.69992,0,DE
n310046330,institution,48.89315,8.68836,0,DE
n441939594,craft_cluster,48.89886,8.69378,0,DE
n9323434211,craft_cluster,48.91598,8.67034,0,DE
n13430848527,craft_cluster,48.91423,8.67561,0,DE
n2700165387,craft_cluster,48.96276,8.61882,0,DE
n567477261,institution,48.96348,8.64489,0,DE
n13270463411,craft_cluster,48.94797,8.66503,0,DE
n13270491305,craft_cluster,48.94731,8.67015,0,DE
n11449481301,craft_cluster,48.96235,8.65510,0,DE
n13002504365,craft_cluster,48.88127,8.70634,0,DE
n314952371,institution,48.89230,8.70359,0,DE
n315092407,institution,48.89126,8.71249,0,DE
n442371206,craft_cluster,48.89923,8.70473,0,DE
n442371220,institution,48.89779,8.70751,0,DE
n11218522077,craft_cluster,48.88416,8.74146,0,DE
n488394070,craft_cluster,48.90050,8.74854,0,DE
n496506619,craft_cluster,48.91628,8.72538,0,DE
n565586308,institution,48.90958,8.74679,0,DE
n4160428628,craft_cluster,48.91677,8.78262,0,DE
n4160441090,craft_cluster,48.91460,8.78625,0,DE
n4482549428,institution,48.91687,8.78386,0,DE
n3702705082,craft_cluster,48.95339,8.70728,0,DE
n3702705083,craft_cluster,48.95344,8.70741,0,DE
n8826478896,craft_cluster,48.95935,8.75887,0,DE
n2020078021,craft_cluster,49.03497,8.68711,0,DE
n13070751738,craft_cluster,49.03673,8.70149,0,DE
n13976424025,craft_cluster,49.04318,8.67961,0,DE
n419800184,craft_cluster,49.03772,8.70176,0,DE
n2090103846,craft_cluster,49.03889,8.70062,0,DE
n6721511854,craft_cluster,49.03775,8.69847,0,DE
n6721511855,craft_cluster,49.03776,8.69846,0,DE
n13418696344,craft_cluster,49.06976,8.68298,0,DE
n13418462350,craft_cluster,49.06975,8.68846,0,DE
n13418614834,craft_cluster,49.07121,8.68302,0,DE
n11190860048,craft_cluster,49.07502,8.68915,0,DE
n11800569089,craft_cluster,49.07110,8.68867,0,DE
n13418572859,craft_cluster,49.07440,8.68804,0,DE
n13418615518,craft_cluster,49.07162,8.68517,0,DE
n13418636479,craft_cluster,49.07106,8.68523,0,DE
n3017570400,craft_cluster,48.99498,8.72185,0,DE
n2320766186,craft_cluster,49.02402,8.71294,0,DE
n2320766189,craft_cluster,49.02397,8.71375,0,DE
n2320766182,craft_cluster,49.02424,8.71246,0,DE
n1152067121,institution,49.03637,8.70538,0,DE
n2192905128,craft_cluster,49.03725,8.70497,0,DE
n4000448471,institution,49.03491,8.70816,0,DE
n5030613679,market,49.03682,8.70752,0,DE
n13070767806,craft_cluster,49.03636,8.70956,0,DE
n11013943301,craft_cluster,49.03440,8.71917,0,DE
n4078030791,craft_cluster,49.02112,8.74472,0,DE
n7050270203,craft_cluster,49.02142,8.74362,0,DE
n8155855510,craft_cluster,49.02079,8.74456,0,DE
n11330145169,institution,49.02366,8.74956,0,DE
n4078028453,craft_cluster,49.02444,8.74411,0,DE
n1209723599,institution,49.03753,8.70523,0,DE
n2097960883,craft_cluster,49.03769,8.70662,0,DE
n3843273314,institution,49.03749,8.70529,0,DE
n10677202238,craft_cluster,49.06974,8.71349,0,DE
n294614064,institution,49.04524,8.77458,0,DE
n2816345994,craft_cluster,49.06068,8.80333,0,DE
n2921113378,institution,49.06293,8.80216,0,DE
n2618027677,craft_cluster,49.06391,8.80094,0,DE
n7845695018,craft_cluster,48.69239,8.81480,0,DE
n3061099778,institution,48.69465,8.82846,0,DE
n7476577989,craft_cluster,48.67971,8.89199,0,DE
n4441802189,craft_cluster,48.71479,8.90498,0,DE
n3050506360,craft_cluster,48.71575,8.90944,0,DE
n3112783388,craft_cluster,48.71251,8.91187,0,DE
n11966542767,craft_cluster,48.71295,8.91201,0,DE
n13974369508,craft_cluster,48.76238,8.85605,0,DE
n13483885342,craft_cluster,48.77096,8.84761,0,DE
n1621861473,institution,48.76959,8.85496,0,DE
n12640445419,craft_cluster,48.74823,8.86985,0,DE
n378326200,institution,48.74957,8.87595,0,DE
n378328030,institution,48.74981,8.87569,0,DE
n13140611233,craft_cluster,48.74992,8.87406,0,DE
n2726752231,craft_cluster,48.75809,8.87730,0,DE
n6749356898,institution,48.77412,8.89911,0,DE
n2591575259,craft_cluster,48.77131,8.90367,0,DE
n12277310732,market,48.69208,8.95082,0,DE
n4441674293,institution,48.71778,8.91730,0,DE
n3117491548,craft_cluster,48.68624,8.98408,0,DE
n13105651166,craft_cluster,48.67802,9.01302,0,DE
n620135972,institution,48.68488,9.01064,0,DE
n620879932,institution,48.68484,9.01070,0,DE
n6221984148,craft_cluster,48.68627,9.00741,0,DE
n8745610109,craft_cluster,48.68708,9.01082,0,DE
n12277262987,market,48.68486,9.00965,0,DE
n315527906,craft_cluster,48.68591,9.01626,0,DE
n12277291238,market,48.68502,9.01199,0,DE
n12690661845,market,48.68407,9.01492,0,DE
n11012030997,craft_cluster,48.70788,8.98264,0,DE
n10899202608,craft_cluster,48.70557,8.98970,0,DE
n7178979741,market,48.72261,8.96542,0,DE
n13132841936,craft_cluster,48.71911,8.96841,0,DE
n7178979740,market,48.72274,8.98578,0,DE
n639310864,craft_cluster,48.70779,8.99899,0,DE
n6590841983,craft_cluster,48.70770,9.00388,0,DE
n8736993163,craft_cluster,48.70737,8.99853,0,DE
n11802830558,craft_cluster,48.70926,9.00234,0,DE
n570682672,institution,48.70835,9.00598,0,DE
n9067794214,craft_cluster,48.70854,9.00839,0,DE
n8762486433,craft_cluster,48.71143,8.99696,0,DE
n604281547,institution,48.71114,9.00052,0,DE
n6600064207,craft_cluster,48.71044,9.00155,0,DE
n11010971624,craft_cluster,48.71139,8.99968,0,DE
n8756520626,craft_cluster,48.71106,9.00843,0,DE
n8758904629,craft_cluster,48.71220,9.01308,0,DE
n10247753514,institution,48.74204,8.96359,0,DE
n319110467,craft_cluster,48.74540,8.96330,0,DE
n1833358560,institution,48.76861,8.93080,0,DE
n2900450401,institution,48.76814,8.93122,0,DE
n4191737058,institution,48.76466,8.93497,0,DE
n4454753991,craft_cluster,48.77357,8.93301,0,DE
n9369813325,craft_cluster,48.77059,8.93488,0,DE
n7331412522,craft_cluster,48.72975,8.96881,0,DE
n13317602001,craft_cluster,48.73599,8.97178,0,DE
n3776551647,craft_cluster,48.74518,8.97082,0,DE
n7315431503,craft_cluster,48.73027,9.00230,0,DE
n1582831270,institution,48.76264,8.98854,0,DE
n13153125149,craft_cluster,48.78700,8.83837,0,DE
n5211932004,craft_cluster,48.77897,8.89902,0,DE
n567145293,institution,48.77548,8.90349,0,DE
n4166773975,craft_cluster,48.82232,8.90963,0,DE
n1570034667,craft_cluster,48.83861,8.82962,0,DE
n5827564276,craft_cluster,48.83869,8.83009,0,DE
n5924446510,craft_cluster,48.83599,8.83671,0,DE
n5929517939,craft_cluster,48.83590,8.83770,0,DE
n13081385926,craft_cluster,48.87169,8.81079,0,DE
n13049837685,craft_cluster,48.86994,8.84835,0,DE
n13049990938,craft_cluster,48.86372,8.86670,0,DE
n865276114,institution,48.77693,8.95203,0,DE
n10910893748,craft_cluster,48.80846,8.94404,0,DE
n2864665356,craft_cluster,48.78581,9.00304,0,DE
n10287953229,craft_cluster,48.79917,9.00311,0,DE
n12319032416,craft_cluster,48.79712,9.00167,0,DE
n11637978932,craft_cluster,48.80093,9.01555,0,DE
n12723325323,craft_cluster,48.79546,9.01178,0,DE
n1208614653,institution,48.80179,9.01362,0,DE
n3997580221,craft_cluster,48.80190,9.01560,0,DE
n7005855910,craft_cluster,48.80166,9.01597,0,DE
n7005855911,craft_cluster,48.80199,9.01640,0,DE
n7005855912,craft_cluster,48.80200,9.01640,0,DE
n7005855914,craft_cluster,48.80201,9.01640,0,DE
n7005855916,craft_cluster,48.80152,9.01646,0,DE
n12348339756,craft_cluster,48.82055,9.01073,0,DE
n345797595,institution,48.83405,8.91299,0,DE
n4075998663,craft_cluster,48.84529,8.92115,0,DE
n13371733111,craft_cluster,48.84412,8.92404,0,DE
n13371507186,craft_cluster,48.84673,8.93225,0,DE
n4839552066,institution,48.86995,8.96372,0,DE
n6387447952,craft_cluster,48.68351,9.01836,0,DE
n13714468562,institution,48.70144,9.02538,0,DE
n9411028793,craft_cluster,48.70413,9.03280,0,DE
n6883029095,craft_cluster,48.67057,9.07248,0,DE
n1332091178,institution,48.69276,9.11674,0,DE
n12463858198,craft_cluster,48.69406,9.12134,0,DE
n9455992131,craft_cluster,48.71607,9.09797,0,DE
n11483222081,craft_cluster,48.71869,9.10266,0,DE
n12690996364,craft_cluster,48.72528,9.10774,0,DE
n1078506855,craft_cluster,48.72979,9.10524,0,DE
n1078510623,craft_cluster,48.72981,9.10478,0,DE
n3526215679,craft_cluster,48.73434,9.10780,0,DE
n7128205822,craft_cluster,48.73194,9.10410,0,DE
n7404813475,craft_cluster,48.73302,9.10434,0,DE
n13119034984,craft_cluster,48.73508,9.10635,0,DE
n13119049102,craft_cluster,48.73400,9.10653,0,DE
n13131644040,craft_cluster,48.73187,9.10844,0,DE
n13197514913,craft_cluster,48.73424,9.10789,0,DE
n6061846823,craft_cluster,48.72533,9.11478,0,DE
n11981283359,institution,48.72846,9.11692,0,DE
n3219910769,craft_cluster,48.72942,9.11267,0,DE
n3220013743,craft_cluster,48.73117,9.11123,0,DE
n5744404607,market,48.73115,9.10995,0,DE
n7935766991,craft_cluster,48.73187,9.11117,0,DE
n8267210586,craft_cluster,48.73038,9.11100,0,DE
n8267210588,craft_cluster,48.72994,9.11589,0,DE
n9836877909,craft_cluster,48.73003,9.11106,0,DE
n12230468033,craft_cluster,48.73006,9.11061,0,DE
n13972457983,craft_cluster,48.73216,9.11143,0,DE
n14024363885,craft_cluster,48.73118,9.11125,0,DE
n5571283634,craft_cluster,48.72974,9.12246,0,DE
n8982741438,craft_cluster,48.73455,9.11724,0,DE
n9548898230,craft_cluster,48.73872,9.10552,0,DE
n3599233310,institution,48.74485,9.10690,0,DE
n457424548,institution,48.68352,9.12842,0,DE
n458904246,institution,48.68658,9.12470,0,DE
n4448076912,craft_cluster,48.69093,9.12745,0,DE
n9193922612,craft_cluster,48.68992,9.13722,0,DE
n519326322,institution,48.69017,9.13849,0,DE
n5704075628,craft_cluster,48.69375,9.13939,0,DE
n1332255754,institution,48.69181,9.14486,0,DE
n5009494365,craft_cluster,48.69570,9.14230,0,DE
n5084431852,craft_cluster,48.69216,9.14624,0,DE
n6025075005,craft_cluster,48.69444,9.14234,0,DE
n9972274651,craft_cluster,48.69366,9.14378,0,DE
n5499486730,craft_cluster,48.67198,9.17041,0,DE
