id,lat,lon,kind,weight,tag
Q27491922,32.29778,11.40472,A5,0.8,Q25391
Q27492670,25.68500,10.11861,A5,0.8,Q25391
Q27492683,32.39361,11.66333,A5,0.8,Q25391
Q27492797,30.92278,15.89000,A5,0.8,Q25391
Q27493270,30.97250,16.40389,A5,0.8,Q25391
Q27493275,30.79028,17.69694,A5,0.8,Q25391
Q27493428,24.86222,11.13750,A5,0.8,Q25391
Q27493527,32.35000,12.16278,A5,0.8,Q25391
Q27493688,30.91444,17.33944,A5,0.8,Q25391
Q27493695,32.21361,11.27333,A5,0.8,Q25391
Q27494148,32.43250,11.63472,A5,0.8,Q25391
Q27494332,31.70333,10.58250,A5,0.8,Q25391
Q27494357,26.24556,15.83611,A5,0.8,Q25391
Q27494888,30.36683,18.72984,A5,0.8,Q25391
Q27494897,32.69778,13.00417,A5,0.8,Q25391
Q27494898,32.77972,13.05667,A5,0.8,Q25391
Q27494913,31.10250,10.22444,A5,0.8,Q25391
Q27495004,27.22632,14.46541,A5,0.8,Q25391
Q27495048,30.99639,17.09444,A5,0.8,Q25391
Q27495704,31.44500,10.61278,A5,0.8,Q25391
Q27495747,31.37361,10.91361,A5,0.8,Q25391
Q27495749,31.40028,10.47111,A5,0.8,Q25391
Q27495750,31.56583,10.40694,A5,0.8,Q25391
Q27495764,32.39639,15.01417,A5,0.8,Q25391
Q27495779,30.01167,17.71000,A5,0.8,Q25391
Q27495781,32.74528,13.06167,A5,0.8,Q25391
Q1293138,47.70222,12.03528,A4,0.9,Q8502
Q1297541,-6.61417,142.82667,A4,0.9,Q8502
Q1297668,46.07528,7.93000,A4,0.9,Q8502
Q1298202,-5.91667,154.98250,A4,0.9,Q8502
Q1299731,44.43333,8.56528,A4,0.9,Q8502
Q1300944,47.36833,10.92167,A4,0.9,Q8502
Q1301834,17.63500,-63.23917,A4,0.9,Q8502
Q1302768,38.12652,34.16511,A4,0.9,Q8502
Q1304188,68.21833,28.14167,A4,0.9,Q8502
Q1305490,49.67880,18.80471,A4,0.9,Q8502
Q1305720,14.87722,-87.98056,A4,0.9,Q8502
Q1307926,43.77861,3.81139,A4,0.9,Q8502
Q1307974,63.73904,-19.47600,A4,0.9,Q8502
Q1310178,47.41369,11.13986,A4,0.9,Q8502
Q1310658,64.77333,-20.40944,A4,0.9,Q8502
Q23814312,34.48333,0.88333,A5,0.95,Q8514
Q23814328,28.27833,8.44056,A5,0.95,Q8514
Q23814355,22.63667,0.32556,A5,0.95,Q8514
Q23814407,29.72111,-0.72389,A5,0.95,Q8514
Q23814418,34.76667,2.80000,A5,0.95,Q8514
Q23814432,31.26444,-1.25028,A5,0.95,Q8514
Q23814448,34.40583,1.22556,A5,0.95,Q8514
Q23814457,32.87806,0.59417,A5,0.95,Q8514
Q23814463,30.19194,2.01222,A5,0.95,Q8514
Q23814467,30.01833,-0.18750,A5,0.95,Q8514
Q23814468,30.26583,-2.28889,A5,0.95,Q8514
Q23814469,32.90000,1.40000,A5,0.95,Q8514
Q23814470,32.44861,0.15222,A5,0.95,Q8514
Q23814473,34.26000,6.07139,A5,0.95,Q8514
Q23814478,31.84750,-0.97250,A5,0.95,Q8514
Q23814479,29.50556,6.27917,A5,0.95,Q8514
Q23814482,29.65028,-3.41417,A5,0.95,Q8514
Q23814489,32.53917,7.23833,A5,0.95,Q8514
Q23814502,32.51111,7.24472,A5,0.95,Q8514
Q23814528,34.15167,7.29083,A5,0.95,Q8514
Q23814566,35.31667,4.56667,A5,0.95,Q8514
Q23814567,30.55861,-0.24417,A5,0.95,Q8514
Q23814589,34.58333,1.65000,A5,0.95,Q8514
Q23814609,31.19944,1.71194,A5,0.95,Q8514
Q23814621,32.35583,4.26944,A5,0.95,Q8514
Q23814633,30.75361,-0.28444,A5,0.95,Q8514
Q23814654,30.31167,2.58056,A5,0.95,Q8514
Q23814661,29.45500,3.89194,A5,0.95,Q8514
Q23814676,31.25000,-1.80000,A5,0.95,Q8514
Q23814677,31.28333,-1.73333,A5,0.95,Q8514
Q23814692,30.28667,0.93944,A5,0.95,Q8514
Q23814740,32.59361,7.26806,A5,0.95,Q8514
Q23814952,30.57222,-1.23194,A5,0.95,Q8514
Q23814956,29.96722,-4.44361,A5,0.95,Q8514
Q23814972,31.10889,5.79361,A5,0.95,Q8514
Q23815044,29.41667,4.86667,A5,0.95,Q8514
Q23815045,29.66667,5.00000,A5,0.95,Q8514
Q23815060,28.45000,8.36667,A5,0.95,Q8514
Q23815088,30.51562,-0.96291,A5,0.95,Q8514
Q23815116,31.01556,9.16722,A5,0.95,Q8514
Q23815118,27.68944,-7.19194,A5,0.95,Q8514
Q23815123,30.04583,-0.22833,A5,0.95,Q8514
Q23815144,31.60278,6.75417,A5,0.95,Q8514
Q23815327,32.72333,7.71639,A5,0.95,Q8514
Q23815336,30.23333,-2.25000,A5,0.95,Q8514
Q23815373,31.14222,2.66139,A5,0.95,Q8514
Q23815383,30.96472,3.02278,A5,0.95,Q8514
Q23815386,30.56667,-1.20000,A5,0.95,Q8514
Q23815419,30.16202,2.21278,A5,0.95,Q8514
Q23815420,30.15833,2.17278,A5,0.95,Q8514
Q23815448,31.23417,5.86722,A5,0.95,Q8514
Q23815465,30.52556,0.88528,A5,0.95,Q8514
Q23815476,30.27750,2.08833,A5,0.95,Q8514
Q23815497,29.23528,-0.60389,A5,0.95,Q8514
Q23815526,29.56167,-2.15250,A5,0.95,Q8514
Q23815527,29.75000,5.70000,A5,0.95,Q8514
Q23815531,29.15000,-0.84028,A5,0.95,Q8514
Q23815556,31.83556,6.96333,A5,0.95,Q8514
Q23815578,30.42111,0.02361,A5,0.95,Q8514
Q23815718,32.63053,7.63318,A5,0.95,Q8514
Q23815720,30.70972,5.85194,A5,0.95,Q8514
Q23815721,30.80917,5.84333,A5,0.95,Q8514
Q23815731,30.14528,9.28222,A5,0.95,Q8514
Q23815732,30.37500,0.84833,A5,0.95,Q8514
Q23815733,26.43333,0.91667,A5,0.95,Q8514
Q23815742,30.23000,-0.04833,A5,0.95,Q8514
Q23815747,31.38944,2.93111,A5,0.95,Q8514
Q23815842,32.13806,8.72306,A5,0.95,Q8514
Q23815869,31.56806,7.26667,A5,0.95,Q8514
Q23816148,33.38290,7.02438,A5,0.95,Q8514
Q23816153,31.39250,2.28556,A5,0.95,Q8514
Q23816164,33.66861,7.35917,A5,0.95,Q8514
Q23816166,29.69972,-5.95472,A5,0.95,Q8514
Q23816175,30.17833,1.40444,A5,0.95,Q8514
Q23816179,30.17694,1.13778,A5,0.95,Q8514
Q23816180,34.35000,0.63333,A5,0.95,Q8514
Q23816181,34.10333,0.06917,A5,0.95,Q8514
Q23816182,34.19250,0.88556,A5,0.95,Q8514
Q23816184,33.16667,6.95000,A5,0.95,Q8514
Q23816198,30.15000,-1.50000,A5,0.95,Q8514
Q23816244,31.98278,7.66889,A5,0.95,Q8514
Q23816251,30.19694,0.92694,A5,0.95,Q8514
Q23816277,29.77750,0.97278,A5,0.95,Q8514
Q23816284,31.80444,6.96750,A5,0.95,Q8514
Q23816289,30.26306,-1.81306,A5,0.95,Q8514
Q23816291,31.67722,1.63139,A5,0.95,Q8514
Q23816293,33.06222,7.65500,A5,0.95,Q8514
Q23816299,34.13333,6.98333,A5,0.95,Q8514
Q23816582,34.08333,7.21667,A5,0.95,Q8514
Q23816593,30.25639,2.92806,A5,0.95,Q8514
Q23816594,33.19528,-0.31000,A5,0.95,Q8514
Q23816596,30.26583,5.34417,A5,0.95,Q8514
Q23816598,29.95000,6.53333,A5,0.95,Q8514
Q23816619,31.72722,8.00556,A5,0.95,Q8514
Q23816621,29.48417,1.29861,A5,0.95,Q8514
Q23816630,30.28556,-0.88750,A5,0.95,Q8514
Q23816631,30.29500,4.38056,A5,0.95,Q8514
Q23816662,30.95639,8.52417,A5,0.95,Q8514
Q23816668,31.17111,-2.75528,A5,0.95,Q8514
Q23816734,30.07167,5.44861,A5,0.95,Q8514
Q23792908,30.73889,2.56444,A5,0.95,Q8514
Q23795689,29.18694,-2.72917,A5,0.95,Q8514
Q23795721,29.71667,-1.22556,A5,0.95,Q8514
Q23795734,33.68333,6.88333,A5,0.95,Q8514
Q23795748,28.28722,-0.09556,A5,0.95,Q8514
Q23795763,31.41444,1.41056,A5,0.95,Q8514
Q23795772,34.25833,7.52472,A5,0.95,Q8514
Q23795775,32.73278,7.89306,A5,0.95,Q8514
Q23795778,31.33222,2.51694,A5,0.95,Q8514
Q23795779,31.35000,2.61667,A5,0.95,Q8514
Q23795814,31.05778,6.57444,A5,0.95,Q8514
Q23795816,31.43278,2.92361,A5,0.95,Q8514
Q23795833,29.93833,-1.21194,A5,0.95,Q8514
Q23795835,34.40000,1.18333,A5,0.95,Q8514
Q23795861,30.26917,-0.78833,A5,0.95,Q8514
Q23795862,29.84444,-1.17778,A5,0.95,Q8514
Q23795867,27.78750,4.49417,A5,0.95,Q8514
Q23795879,30.69333,1.16333,A5,0.95,Q8514
Q23795899,31.46917,2.22444,A5,0.95,Q8514
Q23795929,30.42139,9.24222,A5,0.95,Q8514
Q23796198,30.10583,0.61056,A5,0.95,Q8514
Q23796228,29.75944,-0.74694,A5,0.95,Q8514
Q23796256,29.91917,0.65306,A5,0.95,Q8514
Q23796270,28.92278,6.49917,A5,0.95,Q8514
Q23796277,33.86667,6.26667,A5,0.95,Q8514
Q23796278,34.22000,7.28833,A5,0.95,Q8514
Q23796282,34.26667,7.30000,A5,0.95,Q8514
Q23796283,31.19472,6.33306,A5,0.95,Q8514
Q23796284,32.17028,8.08361,A5,0.95,Q8514
Q23796301,34.23417,0.84556,A5,0.95,Q8514
Q23796327,28.87528,-0.93056,A5,0.95,Q8514
Q23796394,32.50361,7.94222,A5,0.95,Q8514
Q23796438,34.23333,6.96667,A5,0.95,Q8514
Q23796444,34.77111,5.14083,A5,0.95,Q8514
Q23796451,33.22306,7.20306,A5,0.95,Q8514
Q23796454,30.01056,9.19972,A5,0.95,Q8514
Q23796481,29.14611,6.35361,A5,0.95,Q8514
Q23796483,26.74056,8.84250,A5,0.95,Q8514
Q23796672,30.39167,2.11028,A5,0.95,Q8514
Q23796673,30.61111,2.67972,A5,0.95,Q8514
Q23796674,30.39056,1.77611,A5,0.95,Q8514
Q23796679,30.37389,1.93694,A5,0.95,Q8514
Q23796681,30.91861,2.72972,A5,0.95,Q8514
Q23796684,30.07333,-0.90139,A5,0.95,Q8514
Q23796685,31.33056,1.53278,A5,0.95,Q8514
Q23796697,30.13889,1.66861,A5,0.95,Q8514
Q23796705,30.35111,1.94111,A5,0.95,Q8514
Q23796706,29.93056,1.29861,A5,0.95,Q8514
Q23796715,30.33861,2.14194,A5,0.95,Q8514
Q23796717,30.19333,1.73361,A5,0.95,Q8514
Q23796720,33.31667,6.76667,A5,0.95,Q8514
Q23796724,30.36000,1.04500,A5,0.95,Q8514
Q23796725,30.95889,2.75750,A5,0.95,Q8514
Q23796726,30.24806,0.93944,A5,0.95,Q8514
Q23796738,30.48944,1.74694,A5,0.95,Q8514
Q23796744,30.63222,-0.03722,A5,0.95,Q8514
Q23796746,31.17444,2.80056,A5,0.95,Q8514
Q23796747,29.86056,0.95750,A5,0.95,Q8514
Q23796748,29.95833,0.46750,A5,0.95,Q8514
Q23796755,29.90194,0.72056,A5,0.95,Q8514
Q23796757,30.15833,1.84806,A5,0.95,Q8514
Q23796767,30.08750,-0.19444,A5,0.95,Q8514
Q23796775,30.40444,0.06194,A5,0.95,Q8514
Q23796782,32.70250,7.12889,A5,0.95,Q8514
Q23796783,33.13333,6.96667,A5,0.95,Q8514
Q23796791,32.29083,7.81389,A5,0.95,Q8514
Q23796796,31.03889,2.94417,A5,0.95,Q8514
Q23796797,30.28722,0.79472,A5,0.95,Q8514
Q23796799,35.13944,3.47333,A5,0.95,Q8514
Q23796853,30.53278,1.87167,A5,0.95,Q8514
Q23797220,30.29389,1.29167,A5,0.95,Q8514
Q23797967,29.65556,0.52889,A5,0.95,Q8514
Q23797981,30.19306,-0.37583,A5,0.95,Q8514
Q23797993,29.40944,-0.54556,A5,0.95,Q8514
Q23798002,30.53333,-0.92389,A5,0.95,Q8514
Q23798005,29.25333,-0.75556,A5,0.95,Q8514
Q23798007,27.06222,2.01222,A5,0.95,Q8514
Q23798014,31.61417,6.03750,A5,0.95,Q8514
Q23798036,30.02861,3.01194,A5,0.95,Q8514
Q23798115,29.67472,0.02583,A5,0.95,Q8514
Q23798135,31.67972,8.36472,A5,0.95,Q8514
Q23798142,31.33472,6.36528,A5,0.95,Q8514
Q23798143,31.36917,6.32139,A5,0.95,Q8514
Q23798148,30.20000,-2.21667,A5,0.95,Q8514
Q23798153,30.05778,-0.14389,A5,0.95,Q8514
Q23798155,31.19917,8.64111,A5,0.95,Q8514
Q23798172,32.24111,6.54972,A5,0.95,Q8514
Q23798173,29.41667,5.50000,A5,0.95,Q8514
Q23798174,29.75000,5.66667,A5,0.95,Q8514
Q23798175,28.58972,5.37417,A5,0.95,Q8514
Q23798180,30.90667,6.18417,A5,0.95,Q8514
Q23798197,31.16056,6.61389,A5,0.95,Q8514
Q23798198,31.27028,6.85056,A5,0.95,Q8514
Q23798199,31.97972,7.07583,A5,0.95,Q8514
Q23798207,30.27750,-0.57167,A5,0.95,Q8514
Q23798240,30.59361,3.05833,A5,0.95,Q8514
Q23798249,26.69750,-5.92694,A5,0.95,Q8514
Q23799702,29.86750,-1.52389,A5,0.95,Q8514
Q23799715,31.58361,7.96778,A5,0.95,Q8514
Q23799769,33.86444,7.16778,A5,0.95,Q8514
Q27733559,23.38833,-11.40306,A5,0.8,Q25391
Q27733565,21.21028,-12.76972,A5,0.8,Q25391
Q27733585,21.00583,-14.13222,A5,0.8,Q25391
Q27733586,18.14389,-8.18861,A5,0.8,Q25391
Q27733588,18.29694,-7.81944,A5,0.8,Q25391
Q27733594,19.11276,-16.28454,A5,0.8,Q25391
Q27733617,17.75194,-6.78222,A5,0.8,Q25391
Q27733618,18.68028,-16.12750,A5,0.8,Q25391
Q27733625,16.92444,-13.20806,A5,0.8,Q25391
Q27733627,16.44333,-8.58139,A5,0.8,Q25391
Q27733628,17.04167,-6.64972,A5,0.8,Q25391
Q27733671,16.62722,-9.28278,A5,0.8,Q25391
Q27733676,21.82417,-11.38556,A5,0.8,Q25391
Q27733677,21.89056,-11.83333,A5,0.8,Q25391
Q27734374,17.53306,-6.77139,A5,0.8,Q25391
Q27734388,18.42083,-8.10444,A5,0.8,Q25391
Q27734396,17.19694,-7.70722,A5,0.8,Q25391
Q27734411,16.72694,-6.94528,A5,0.8,Q25391
Q27734414,16.90667,-11.66028,A5,0.8,Q25391
Q27734439,17.09972,-8.58778,A5,0.8,Q25391
Q27734441,17.46389,-13.75917,A5,0.8,Q25391
Q27734447,16.74278,-8.14389,A5,0.8,Q25391
Q27734459,16.85667,-16.27083,A5,0.8,Q25391
Q27734476,16.79917,-13.68444,A5,0.8,Q25391
Q27734481,18.94944,-16.18139,A5,0.8,Q25391
Q27734482,15.82333,-5.94583,A5,0.8,Q25391
Q27734484,17.28111,-7.82167,A5,0.8,Q25391
Q27734500,17.22667,-16.09028,A5,0.8,Q25391
Q27734501,22.37167,-10.90611,A5,0.8,Q25391
Q27734534,15.73194,-7.45222,A5,0.8,Q25391
Q27734535,15.90472,-6.10472,A5,0.8,Q25391
Q27734536,16.05556,-6.12167,A5,0.8,Q25391
Q27734544,16.59417,-7.97028,A5,0.8,Q25391
Q27734553,19.15222,-10.97306,A5,0.8,Q25391
Q27734559,21.72972,-10.89528,A5,0.8,Q25391
Q27734568,16.29333,-8.26250,A5,0.8,Q25391
Q27734572,16.74083,-13.68417,A5,0.8,Q25391
Q27734578,16.64639,-6.77000,A5,0.8,Q25391
Q27734585,17.43417,-6.91778,A5,0.8,Q25391
Q27734596,18.57389,-8.70833,A5,0.8,Q25391
Q27734604,21.23694,-10.82361,A5,0.8,Q25391
Q27734615,15.82194,-7.54083,A5,0.8,Q25391
Q27734694,16.78722,-11.58528,A5,0.8,Q25391
Q27734698,16.84333,-14.00694,A5,0.8,Q25391
Q27734702,16.96472,-13.97750,A5,0.8,Q25391
Q27734705,16.64028,-13.88111,A5,0.8,Q25391
Q27737969,18.40972,-15.57417,A5,0.8,Q25391
Q27737973,18.12306,-14.90139,A5,0.8,Q25391
Q27737983,24.15528,-11.64194,A5,0.8,Q25391
Q27737999,15.67111,-7.15361,A5,0.8,Q25391
Q27738001,18.76306,-6.85778,A5,0.8,Q25391
Q27738003,18.37778,-7.12722,A5,0.8,Q25391
Q27738031,18.22167,-7.58778,A5,0.8,Q25391
Q27738040,18.43889,-8.40000,A5,0.8,Q25391
Q27738044,16.09000,-7.56528,A5,0.8,Q25391
Q27738050,16.27417,-8.28000,A5,0.8,Q25391
Q27738054,16.70139,-8.92972,A5,0.8,Q25391
Q27738060,20.50167,-15.71806,A5,0.8,Q25391
Q27738067,17.51611,-7.09694,A5,0.8,Q25391
Q27738085,18.75861,-15.26667,A5,0.8,Q25391
Q27738087,22.48583,-6.62000,A5,0.8,Q25391
Q27738091,16.68111,-16.40222,A5,0.8,Q25391
Q27738108,16.48944,-6.72139,A5,0.8,Q25391
Q27738174,17.82500,-14.40500,A5,0.8,Q25391
Q27738176,17.37250,-7.96889,A5,0.8,Q25391
Q27738180,18.13222,-7.28167,A5,0.8,Q25391
Q27738188,18.74778,-16.11167,A5,0.8,Q25391
Q27738221,20.13944,-11.81000,A5,0.8,Q25391
Q27738223,20.21281,-11.74529,A5,0.8,Q25391
Q27738236,19.78167,-8.52028,A5,0.8,Q25391
Q27738243,20.83167,-14.96111,A5,0.8,Q25391
Q27738249,16.75278,-13.15667,A5,0.8,Q25391
Q27738261,18.59694,-8.48694,A5,0.8,Q25391
Q27738307,16.61278,-8.42444,A5,0.8,Q25391
Q27738562,20.73722,-6.40583,A5,0.8,Q25391
Q27738564,16.58500,-9.58861,A5,0.8,Q25391
Q27738566,16.40000,-8.07139,A5,0.8,Q25391
Q27738567,15.91917,-6.20083,A5,0.8,Q25391
Q27738572,21.69944,-10.85028,A5,0.8,Q25391
Q27743358,16.18611,-5.56333,A5,0.8,Q25391
Q27743360,16.25167,-5.57111,A5,0.8,Q25391
Q27743362,16.86722,-5.92806,A5,0.8,Q25391
Q27743364,16.37917,-5.85667,A5,0.8,Q25391
Q27743389,16.51417,-13.83694,A5,0.8,Q25391
Q27743392,16.19667,-5.45556,A5,0.8,Q25391
Q27743404,16.39500,-6.25722,A5,0.8,Q25391
Q27743406,16.61694,-6.61694,A5,0.8,Q25391
Q27743423,18.76833,-8.83472,A5,0.8,Q25391
Q27743433,19.91917,-12.74833,A5,0.8,Q25391
Q27743441,19.08083,-14.24056,A5,0.8,Q25391
Q27743445,19.44083,-15.47694,A5,0.8,Q25391
Q27743446,21.39861,-7.46361,A5,0.8,Q25391
Q27743448,21.87083,-7.32333,A5,0.8,Q25391
Q27743450,20.17667,-9.47611,A5,0.8,Q25391
Q27743452,20.66639,-13.74500,A5,0.8,Q25391
Q27743469,22.44306,-6.50028,A5,0.8,Q25391
Q27743475,25.21222,-7.09500,A5,0.8,Q25391
Q27743477,24.82556,-7.49056,A5,0.8,Q25391
Q27743479,24.96972,-7.59083,A5,0.8,Q25391
Q27743489,25.57667,-6.41722,A5,0.8,Q25391
Q968445,42.48758,1.76193,A4,0.9,Q8502
Q968680,5.41032,-62.44772,A4,0.9,Q8502
Q968802,39.02530,-83.43050,A4,0.9,Q8502
Q969968,10.76667,123.23333,A4,0.9,Q8502
Q970398,47.55222,12.28889,A4,0.9,Q8502
Q971868,45.98250,7.03333,A4,0.9,Q8502
Q972255,50.77640,15.60220,A4,0.9,Q8502
Q972971,65.04260,-22.72790,A4,0.9,Q8502
Q974066,43.54600,20.03400,A4,0.9,Q8502
Q976055,7.03611,11.71500,A4,0.9,Q8502
Q976723,49.73983,18.99527,A4,0.9,Q8502
Q977119,47.70750,12.58667,A4,0.9,Q8502
Q977867,44.56406,8.87343,A4,0.9,Q8502
Q978785,51.92333,-177.16806,A4,0.9,Q8502
Q978970,36.27250,-115.69580,A4,0.9,Q8502
Q979569,62.32000,9.26833,A4,0.9,Q8502
Q980106,46.36389,14.55306,A4,0.9,Q8502
Q980575,40.64611,14.51361,A4,0.9,Q8502
Q981038,65.91667,15.28333,A4,0.9,Q8502
Q982632,3.46550,-67.97581,A4,0.9,Q8502
Q985157,-79.23330,-83.58330,A4,0.9,Q8502
Q986896,-10.38333,165.80000,A4,0.9,Q8502
Q988603,-1.66417,-78.41111,A4,0.9,Q8502
Q989527,50.67917,16.48694,A4,0.9,Q8502
Q991088,45.05889,2.76167,A4,0.9,Q8502
Q991999,47.36110,11.35610,A4,0.9,Q8502
Q992385,-25.86722,17.78139,A4,0.9,Q8502
Q992922,47.82770,13.63030,A4,0.9,Q8502
Q994071,36.28861,138.74444,A4,0.9,Q8502
Q994378,-36.90000,147.13333,A4,0.9,Q8502
Q995640,-22.71889,-67.89056,A4,0.9,Q8502
Q995888,-26.80000,-68.37000,A4,0.9,Q8502
Q996259,34.67845,135.67897,A4,0.9,Q8502
Q996504,22.58228,114.21464,A4,0.9,Q8502
Q997950,47.20140,8.90893,A4,0.9,Q8502
Q998123,41.11506,14.27920,A4,0.9,Q8502
Q21768042,29.68944,62.71194,A5,0.8,Q25391
Q21768689,51.21667,5.38333,A5,0.8,Q25391
Q21770035,51.11203,5.36922,A5,0.8,Q25391
Q21772182,30.43028,63.50778,A5,0.8,Q25391
Q21772194,29.56917,63.69694,A5,0.8,Q25391
Q21772246,29.62806,63.08222,A5,0.8,Q25391
Q21772465,14.80500,-0.77389,A5,0.8,Q25391
Q21772831,14.97222,-0.68056,A5,0.8,Q25391
Q21774128,15.06528,-0.45967,A5,0.8,Q25391
Q21774843,36.83750,65.51139,A5,0.8,Q25391
Q21774850,31.53500,64.46222,A5,0.8,Q25391
Q21774886,33.39778,70.08250,A5,0.8,Q25391
Q21776869,32.01417,68.77250,A5,0.8,Q25391
Q21777079,31.10000,64.65667,A5,0.8,Q25391
Q21777091,31.24750,64.64194,A5,0.8,Q25391
Q21777092,31.29861,64.51306,A5,0.8,Q25391
Q21777093,31.28389,64.69889,A5,0.8,Q25391
Q21777094,31.39944,64.94194,A5,0.8,Q25391
Q21777096,31.44472,64.95278,A5,0.8,Q25391
Q21777097,31.46083,64.96972,A5,0.8,Q25391
Q21779590,29.67778,62.06500,A5,0.8,Q25391
Q21779922,30.52222,61.68472,A5,0.8,Q25391
Q21779924,30.88694,61.95833,A5,0.8,Q25391
Q21779925,30.98750,61.97250,A5,0.8,Q25391
Q21780470,29.74917,61.42222,A5,0.8,Q25391
Q21784102,29.69472,65.43472,A5,0.8,Q25391
Q21784103,29.94972,65.44361,A5,0.8,Q25391
Q21784104,29.70333,65.30583,A5,0.8,Q25391
Q21784105,29.64694,65.36833,A5,0.8,Q25391
Q21784108,29.87361,65.53306,A5,0.8,Q25391
Q21784109,29.83972,65.66000,A5,0.8,Q25391
Q21784110,29.81222,65.94889,A5,0.8,Q25391
Q21784117,29.66722,65.51500,A5,0.8,Q25391
Q21787274,30.58083,65.48444,A5,0.8,Q25391
Q21787275,30.55472,65.17250,A5,0.8,Q25391
Q21789501,31.12528,64.36389,A5,0.8,Q25391
Q21789502,31.03083,64.31361,A5,0.8,Q25391
Q21789505,31.14167,64.36167,A5,0.8,Q25391
Q21789507,31.28917,64.07333,A5,0.8,Q25391
Q21795099,31.09222,65.43306,A5,0.8,Q25391
Q21795100,30.99889,65.43389,A5,0.8,Q25391
Q21812842,31.06389,65.19389,A5,0.8,Q25391
Q21819417,29.75278,64.37250,A5,0.8,Q25391
Q21821620,30.93444,64.45167,A5,0.8,Q25391
Q21821647,36.89889,67.79389,A5,0.8,Q25391
Q21822347,30.32639,66.06444,A5,0.8,Q25391
Q21822714,30.46278,65.96028,A5,0.8,Q25391
Q21826129,31.25222,64.55500,A5,0.8,Q25391
Q21826130,31.20833,64.67583,A5,0.8,Q25391
Q21826161,30.02722,61.27111,A5,0.8,Q25391
Q21826162,30.09556,61.18361,A5,0.8,Q25391
Q21827191,-38.53333,-58.46667,A5,0.8,Q25391
Q21831879,-28.00694,-67.43500,A5,0.8,Q25391
Q21831928,-34.78694,-66.46444,A5,0.8,Q25391
Q21831972,-30.81667,-68.61667,A5,0.8,Q25391
Q21831983,-33.53333,-64.53333,A5,0.8,Q25391
Q21832321,-33.90000,-65.93333,A5,0.8,Q25391
Q21832454,-38.96667,-61.83333,A5,0.8,Q25391
Q21835351,-34.83333,-66.50000,A5,0.8,Q25391
Q21835533,-34.89167,-68.17000,A5,0.8,Q25391
Q21835877,-33.43333,-65.43333,A5,0.8,Q25391
Q21836031,-32.48333,-68.16667,A5,0.8,Q25391
Q21836184,-35.25000,-66.31667,A5,0.8,Q25391
Q21836224,-32.50000,-67.96667,A5,0.8,Q25391
Q21836355,-35.86667,-66.41667,A5,0.8,Q25391
Q21836504,-32.03333,-66.60000,A5,0.8,Q25391
Q21836822,-33.85333,-63.80750,A5,0.8,Q25391
Q21836829,-35.91667,-66.25000,A5,0.8,Q25391
Q21837656,-34.80000,-66.86667,A5,0.8,Q25391
Q21838144,-33.30000,-64.35000,A5,0.8,Q25391
Q21838293,-35.41667,-65.00000,A5,0.8,Q25391
Q21838362,-28.02611,-67.47806,A5,0.8,Q25391
Q21838440,-31.42806,-67.52944,A5,0.8,Q25391
Q21838480,-34.88583,-66.92056,A5,0.8,Q25391
Q21838508,-34.30000,-65.81667,A5,0.8,Q25391
Q21838510,-32.16667,-67.76667,A5,0.8,Q25391
Q21838540,-34.39528,-68.32000,A5,0.8,Q25391
Q21838671,-30.48333,-68.15000,A5,0.8,Q25391
Q21838676,-33.93333,-67.88333,A5,0.8,Q25391
Q21838773,-36.86667,-66.46667,A5,0.8,Q25391
Q21838867,-33.40333,-68.17917,A5,0.8,Q25391
Q21838959,-35.18333,-64.68333,A5,0.8,Q25391
Q21838983,-35.16667,-65.08333,A5,0.8,Q25391
Q21839010,-34.78333,-67.28333,A5,0.8,Q25391
Q21839039,-34.42361,-68.24889,A5,0.8,Q25391
Q21839127,-28.76472,-66.70889,A5,0.8,Q25391
Q21839139,-36.13389,-66.91750,A5,0.8,Q25391
Q21839144,-32.88972,-68.50417,A5,0.8,Q25391
Q21839910,-35.73333,-64.85000,A5,0.8,Q25391
Q21840050,-33.40000,-65.30000,A5,0.8,Q25391
Q21840126,-30.45000,-68.30000,A5,0.8,Q25391
Q21840215,-33.95000,-66.06667,A5,0.8,Q25391
Q21840289,-30.05000,-68.20000,A5,0.8,Q25391
Q21840297,-39.64028,-62.16278,A5,0.8,Q25391
Q21840464,-34.75000,-67.03333,A5,0.8,Q25391
Q21840534,-34.35000,-65.93333,A5,0.8,Q25391
Q21840535,-35.28333,-67.40000,A5,0.8,Q25391
Q21840724,-33.58500,-67.97306,A5,0.8,Q25391
Q21840749,-31.88333,-68.30000,A5,0.8,Q25391
Q21840911,-36.85389,-66.43694,A5,0.8,Q25391
Q27496276,32.38444,12.16111,A5,0.8,Q25391
Q27496298,32.73167,13.85583,A5,0.8,Q25391
Q27496301,32.75944,12.35917,A5,0.8,Q25391
Q27496304,30.42778,15.46361,A5,0.8,Q25391
Q27496355,30.34833,15.50833,A5,0.8,Q25391
Q27496411,30.22667,18.58111,A5,0.8,Q25391
Q27496869,30.38583,19.60556,A5,0.8,Q25391
Q27497671,32.73222,12.36944,A5,0.8,Q25391
Q27497795,30.17139,18.76222,A5,0.8,Q25391
Q27498205,30.11917,15.70111,A5,0.8,Q25391
Q27498229,31.91806,12.70222,A5,0.8,Q25391
Q27500330,31.51694,10.61667,A5,0.8,Q25391
Q27514910,27.67972,-12.97833,A5,0.8,Q25391
