qid,lat,lon
Q109045677,59.73940,6.02020
Q109045679,60.80040,4.68950
Q109045940,59.59930,5.12580
Q109046129,59.71510,5.38320
Q109046131,59.74430,5.92630
Q109046165,64.45000,-17.55000
Q109046284,59.86950,5.08050
Q109046285,59.60760,5.10000
Q109046302,59.76650,5.11500
Q109046304,59.86420,5.08570
Q109046351,59.85930,5.07270
Q109046352,60.78462,4.72782
Q109046362,59.64560,5.11050
Q109046369,59.64550,5.88460
Q109046477,59.64990,5.80780
Q109046753,60.79200,4.65940
Q109046953,59.82020,5.04680
Q109046954,59.71550,5.12380
Q109047022,59.64240,5.12200
Q109047023,59.83480,5.06260
Q109311691,60.33876,5.16420
Q109312632,60.38188,4.96114
Q109312643,60.29890,5.17695
Q109312737,60.35294,5.16110
Q109910836,19.18722,-98.64639
Q109984151,60.37573,4.93048
Q110259448,63.88000,-22.50000
Q110757508,60.33974,5.16192
Q111159054,60.39075,4.98161
Q111207407,60.32759,5.15806
Q111209034,69.79974,30.66376
Q111209403,60.37217,4.92439
Q111209426,60.21310,5.05860
Q111209455,50.52730,5.20841
Q111209456,50.52508,5.56940
Q111209458,50.54035,5.32614
Q111209459,50.52604,5.20320
Q111209489,60.36273,4.94509
Q111209490,60.30371,4.90664
Q111209635,60.33354,5.15434
Q111209637,60.38711,4.91041
Q111209670,60.33070,5.15468
Q111209677,69.79040,30.74313
Q111209679,60.32399,4.95335
Q111209680,60.44818,4.89358
Q111209726,60.32690,5.18676
Q111209728,60.29491,5.02017
Q111210027,60.40703,4.95022
Q111210320,67.51210,12.18270
Q111210368,60.35521,4.91716
Q111210402,60.31969,4.97634
Q111210442,60.41890,4.90104
Q111210643,60.29422,4.92751
Q111210646,60.31322,5.14886
Q111210806,60.38591,4.92981
Q111210819,60.31501,4.90036
Q7108404,29.85917,129.85694
Q7424073,0.08000,100.20000
Q903,13.60300,40.66340
Q147245,11.73000,-85.82000
Q152872,-31.75417,159.25167
Q159762,19.48333,-155.60000
Q176762,19.69222,-155.86722
Q187946,37.71142,39.82904
Q230265,14.01278,42.74194
Q257441,19.78944,18.55111
Q317074,50.53333,9.23333
Q335291,65.88000,-16.84000
Q340866,55.43000,158.65000
Q391440,62.02345,-143.62006
Q1238157,45.84550,26.17060
Q2746608,-7.11750,111.12139
Q5071340,25.44537,65.86543
Q5267455,10.26278,-61.30694
Q6172532,25.74838,66.13369
Q7451593,37.49500,130.86333
Q7455229,38.73333,-27.31667
Q7511611,-37.46667,-71.43333
Q7811550,1.61330,127.68170
Q8526591,43.39361,142.63472
Q8528084,43.45278,144.16083
Q8528441,44.23583,145.27389
Q8530431,43.87361,144.86556
Q11222863,-6.76667,106.95000
Q11294778,42.43395,141.03340
Q11324350,42.86667,140.65000
Q11446413,36.81139,139.53694
Q11447912,36.59194,138.99778
Q11457452,39.93083,139.87861
Q11500721,36.83722,138.27444
Q11501419,42.37450,142.31014
Q11542816,41.93778,140.77139
Q11545926,36.80528,139.13250
Q11555664,41.95330,140.87580
Q11576151,40.42861,140.40889
Q11620730,38.52944,140.21000
Q11627417,37.73806,140.14056
Q11641900,34.95556,138.83889
Q11666252,36.95611,138.83306
Q11668908,36.90472,139.77083
Q11672655,36.80000,138.40000
Q12781801,48.44389,18.84917
Q12841468,40.30444,49.70917
Q12843731,40.20806,49.50250
Q13149153,0.45694,127.41083
Q13199282,-6.71043,106.45124
Q15216923,-33.76987,-69.93048
Q15277853,-0.54579,-78.36658
Q20074155,45.42500,36.47361
Q20584944,40.16528,49.29611
Q22084497,28.56917,-17.83694
Q22472897,-23.46667,-67.81667
Q23304829,-18.73333,-69.43333
Q23688014,4.46667,-75.40000
Q24044819,-16.99200,168.59200
Q25203970,-18.33333,-69.38333
Q25230563,7.35369,14.01468
Q29024386,51.95000,178.54300
Q30130392,27.98861,60.48389
Q30602579,17.10770,-25.06270
Q31472786,7.03639,125.31250
Q31747824,-4.94972,151.37250
Q32999754,44.10389,-121.76972
Q48810210,41.47349,-121.95611
Q48813492,41.25890,15.07075
Q49050026,44.14817,-121.78393
Q55605777,14.96100,-24.39200
Q85288719,-75.94700,165.41600
Q96788793,-52.98300,73.25964
Q100326733,-9.31964,125.15683
Q100415792,-75.95300,165.35300
Q101425846,38.12278,17.38583
Q106602561,44.46930,10.86570
Q106614402,44.51868,10.77995
Q106966873,33.28499,-115.57692
Q109358524,36.67313,139.36129
Q109606269,37.13290,138.57507
Q111210842,60.30207,4.89680
Q111211297,60.37024,5.07583
Q111211414,60.32528,5.18916
Q111211525,67.52881,12.15865
Q111211528,60.44659,4.87069
Q111211532,60.40055,4.89166
Q111211585,60.32032,4.94548
Q111211586,-2.67610,150.58300
Q111211666,69.81932,30.61724
Q111211669,60.36931,5.08318
Q111211670,60.37865,4.93322
Q111211672,60.36419,4.94490
Q111211675,60.39556,5.12194
Q111211706,69.79051,30.73523
Q111211721,60.39556,5.04915
Q111211752,67.51050,12.18490
Q111211754,67.46150,11.93750
Q111212304,60.31764,4.89746
Q111793446,51.11056,9.90607
Q111907461,49.00000,-34.50000
Q111907462,-37.55000,-69.61666
Q111907475,65.35000,-16.49000
Q112131429,33.09444,131.23889
Q113111989,45.71335,2.94540
Q113156606,28.61278,-17.86611
Q113156835,59.71017,5.67718
Q113372328,0.07917,99.98333
Q113497546,59.97827,6.00537
Q113560348,59.81376,5.74557
Q113568644,59.81735,5.75388
Q113622569,45.67170,2.94629
Q113707610,45.76154,3.00083
Q113794640,59.94308,5.82258
Q113823617,59.75453,5.84168
Q113833368,60.36844,6.26190
Q113833763,59.72491,5.72695
Q113833765,59.80379,5.79717
Q113833917,59.75207,5.83150
Q113835288,60.19606,5.96665
Q113835831,60.04115,5.92610
Q113836278,60.05911,5.92384
Q113838584,50.50678,5.14433
Q113838586,50.50667,5.14617
Q113839232,60.23431,5.59448
Q113839238,60.25865,6.06207
Q113839240,59.81609,5.64566
Q113839260,60.16338,5.69323
Q113839263,60.14617,5.73761
Q113839816,59.87692,5.75449
Q113839876,59.70514,5.72869
Q113839990,60.01491,5.72168
Q113840156,60.31561,5.18875
Q113840182,64.51000,-19.47000
Q113840952,60.19401,5.59914
Q113840953,59.78974,5.60633
Q113840955,60.16339,5.57244
Q113841049,59.97995,5.74241
Q113841050,59.87799,5.75072
Q113841081,60.37890,4.92390
Q113841082,60.37806,4.93250
Q113841205,60.15659,5.69073
Q113841206,60.68004,4.76776
Q113841207,60.14467,5.58873
Q113841270,60.43594,4.91392
Q113841359,60.07583,5.80493
Q113841380,60.44783,4.90311
Q113841400,60.45089,4.97306
Q113841485,60.26214,5.63861
Q113841486,60.23544,5.59805
Q113841502,60.35835,5.09407
Q113841517,60.33622,5.16958
Q113992302,59.82417,5.66236
Q114342879,-37.06400,175.00037
Q114672292,40.65311,140.90710
Q114985164,-21.25619,55.70560
Q115715583,60.76688,5.04686
Q116232092,51.92972,179.59806
Q116774740,60.67290,5.15766
Q116865366,60.67981,5.12378
Q118106114,-35.42583,178.64600
Q118106178,60.83653,5.18870
Q118613815,60.82469,5.18516
Q119120523,39.97778,140.95833
Q119918257,60.54667,5.04250
Q120611881,63.91611,-22.21222
Q122739946,60.18910,5.33044
Q122820142,60.14958,5.36154
Q123400040,63.84470,-22.68350
Q123400086,63.84547,-22.68170
Q123400108,63.84342,-22.69064
Q123411979,36.78881,11.99392
Q123438836,63.77350,-22.80902
Q123438964,63.86074,-22.57548
Q123439094,63.88057,-22.53873
Q123439394,63.92418,-22.36684
Q123439426,63.90160,-22.32451
Q123682894,-36.82861,-71.41070
Q123745246,59.83929,5.61937
Q123759189,28.86833,-13.85667
Q4514578,55.60000,157.61667
Q4516054,56.15000,158.30000
Q4518690,55.91750,93.07083
Q4524683,55.75000,161.16667
Q4524701,57.15000,161.08333
Q4525411,57.46667,159.55000
Q4529521,55.95000,158.43333
Q4530142,-0.03333,-91.90000
Q4533117,55.97581,157.63953
Q4536015,51.55000,156.60000
Q4538233,56.53333,158.80000
Q4707433,39.10000,43.41667
Q5046480,33.77000,-106.00000
Q5047973,-40.76350,-72.21260
Q5064896,-22.59233,-67.92217
Q5064965,32.41800,-115.30800
Q5065021,-27.27830,-68.52470
Q5139756,57.65000,-130.70000
Q5140902,57.63000,-130.67000
Q5189097,54.70000,-130.23333
Q5209925,-5.05556,150.10833
Q5267395,58.47560,-154.29800
Q5299483,39.66060,-107.03500
Q5307509,-30.03583,-178.71250
Q5307516,11.41667,42.20000
Q5351239,-26.78694,-68.60333
Q5483967,14.55000,44.40167
Q5492444,14.30000,-89.98333
Q5592578,-36.86200,174.77000
Q5646257,-36.95092,174.89544
Q5674083,-36.86670,-71.36670
Q5979278,28.89840,-13.78196
Q6022944,28.05020,-16.69310
Q6044027,38.62040,28.43085
Q6054777,18.59882,-97.25705
Q6109088,28.67352,-17.77147
Q6117785,32.30010,-90.17210
Q6164630,18.78330,-110.95000
Q6164632,19.32510,-99.00150
Q6164644,-26.82556,-68.64944
Q6164646,-35.24458,-70.57417
Q6164647,-24.30860,-66.73060
Q6164654,14.73940,-91.56810
Q6164668,39.06141,-4.13823
Q6425852,29.11667,62.83333
Q6446390,33.40000,139.68000
Q6580653,-53.06769,73.50981
Q6587022,33.15953,35.82650
Q6620789,22.68333,95.96667
Q6651058,4.07306,9.11583
Q6671264,46.05446,-121.83956
Q6697179,-57.08099,-26.73989
Q6792514,21.13000,-157.20000
Q6792560,-36.99464,174.74755
Q6792572,-35.37022,173.88188
Q6837962,19.85000,-101.75000
Q6850826,52.35472,-128.35028
Q6884939,-21.18333,-68.60000
Q6904839,-16.32306,34.09417
Q6919405,-57.09836,-26.70238
Q6919794,49.85390,-119.58100
Q6920162,43.59111,142.89444
Q6920354,55.64100,-161.21400
Q6920365,-59.04044,-26.53344
Q6920651,42.79333,141.28556
Q6920840,42.71694,141.35889
Q6921213,-56.70000,-27.15000
Q6921721,33.08222,131.24083
Q6922220,35.39932,133.95576
Q6922716,-57.08834,-26.70264
Q6923124,42.90420,140.46830
Q6923216,-36.93260,174.83900
Q6923757,-59.01266,-26.54091
Q6923984,45.51083,-122.59556
Q6942101,32.97930,35.81130
Q6957032,-19.12000,177.98000
Q7022658,-7.70862,32.83932
Q7064057,-22.76694,-43.46639
Q7099345,-36.86710,174.81300
Q7128689,-21.54667,-68.52250
Q7155958,55.45750,-161.85400
Q7270076,56.36667,160.83333
Q7310040,-13.30000,-235.47000
Q7395365,35.58223,-111.62932
Q7415041,-21.88389,-68.34250
Q7419347,37.25694,-113.62500
Q7490670,32.03333,158.06667
Q7548743,58.33600,-154.68200
Q7565236,37.93680,23.08720
Q124635096,50.41174,7.26924
Q124713297,60.71553,5.17502
Q124713545,60.23660,4.98180
Q124713563,60.22734,5.20876
Q124728033,50.27040,6.61924
Q124728041,50.28850,6.60569
Q124728044,50.28640,6.61006
Q124728047,50.29268,6.62358
Q124728059,50.28153,6.61779
Q124728096,50.06769,6.79362
Q124728126,50.17814,6.83612
Q124728141,50.04665,6.98099
Q124728150,50.07056,7.03324
Q124808546,60.76528,5.17667
Q124808566,60.56922,5.44129
Q124808571,60.69399,5.09703
Q124808575,60.17928,4.97551
Q124808589,60.18304,5.34312
Q124809222,60.44103,4.93749
Q124809242,60.69664,5.59471
Q124809841,60.17737,5.31618
Q124833091,60.73614,5.29013
Q124833265,60.24934,5.20746
Q124838054,51.81549,8.98469
Q124838495,51.35710,9.38527
Q124868228,49.44031,8.68871
Q124960018,37.07985,7.17141
Q124963273,59.78467,5.53912
Q124982733,-7.58333,-93.91667
Q125176575,60.00016,5.80043
Q125549900,60.57730,5.22785
Q125550170,60.19031,5.15954
Q125550176,60.26148,4.91735
Q125550303,60.56487,5.22457
Q125550332,35.63919,-1.07148
Q125550438,60.75074,5.23717
Q125551949,60.20821,5.02155
Q125552030,36.81844,5.68849
Q125552341,60.35282,5.07200
Q125564625,60.20017,5.00992
Q125565109,2.61718,9.83316
Q125565241,60.70209,5.13516
Q125572497,60.20262,5.32763
Q125572504,60.17986,5.01414
Q125572510,60.60629,5.00087
Q125575886,60.16475,5.32538
Q125575888,60.79424,5.24765
Q125576515,59.74341,5.40570
Q125584570,60.16176,5.37142
Q125588741,59.88113,5.57503
Q125591238,60.65263,5.43789
Q125591247,60.24150,5.19723
Q125591316,60.74837,5.24410
Q125612222,60.22018,5.18856
Q125740394,60.25606,4.95497
Q125745475,60.16431,4.99354
Q125751313,60.18816,5.31286
Q125751322,60.18197,5.10951
Q125830429,60.16385,5.00161
Q125847290,60.68577,5.09689
Q125848876,60.20322,5.03355
Q125850152,60.28649,4.94410
Q125850157,60.28654,4.93969
Q125850705,60.18014,5.01943
Q125876445,60.15798,5.00494
Q125876447,60.25200,4.96078
Q125905595,60.21882,5.33519
Q125907278,59.75404,5.14744
Q125912980,64.83300,-18.76600
Q125919915,60.60528,4.94833
Q125919962,60.79184,4.99110
Q125920047,60.72333,5.08028
Q125921278,60.73927,5.07719
Q125921553,60.15271,5.31664
Q125921561,60.55683,5.01121
Q125921578,60.38028,5.03667
Q125921637,60.83860,5.18182
Q125921719,60.66167,5.11361
Q125931289,60.82215,5.00753
Q125931397,60.59930,5.40755
Q125931625,60.78111,5.11194
Q125931629,60.56620,5.43862
Q125931634,60.54806,4.79611
Q125931896,59.77546,5.35875
Q125936252,59.82325,5.59829
Q130746546,41.33389,45.76972
Q133286175,41.15444,48.98444
Q134684546,25.46717,59.93300
Q136721629,24.42056,-104.53167
Q139907669,40.37306,48.98667
Q139912502,40.48694,49.03417
Q139915169,40.48056,49.44806
Q494645,33.35000,126.51667
Q515719,20.71800,-156.25000
Q516606,20.08611,-155.71722
Q527548,-11.76028,43.35306
Q606769,32.12000,150.24000
Q618912,-8.57000,174.18000
Q620603,12.24167,-86.34167
Q624994,37.75639,-106.93417
Q704936,-8.26000,239.91000
Q732838,1.11850,34.52650
Q735657,1.48000,247.04000
Q816303,57.88000,160.53000
Q863196,-6.09200,155.22500
Q914225,-37.30250,-12.67444
Q924119,25.02000,147.21000
Q951735,-68.83333,-90.61667
Q1049644,-21.24312,55.70724
Q1056741,-77.51667,168.53333
Q1058401,13.51000,40.71639
Q1147636,18.87000,150.47000
Q1189579,-0.83000,-91.17000
Q1190110,-0.37000,-91.54333
Q1200563,51.50025,9.19762
Q1340624,-27.18639,-109.43528
Q1423213,1.57000,247.42000
Q1471391,0.26667,6.53333
Q1476871,22.00000,352.40000
Q1478283,0.50000,194.60000
Q1480510,64.41000,-20.76222
Q1518286,3.58333,8.76667
Q1520855,61.73191,-143.43930
Q1548991,13.25000,269.31000
Q1725417,32.40000,282.20000
Q1737629,21.50694,-158.14278
Q1779535,65.21667,-16.55000
Q1814846,12.88806,40.57194
Q1888901,56.40000,158.85000
Q1908139,56.07893,158.36413
Q2008889,57.45000,160.36667
Q2017022,64.60230,-20.87950
Q2035435,64.89306,-17.25472
Q2043117,4.50000,201.00000
Q2116298,-46.90611,37.73694
Q2225973,20.89360,-156.58900
Q2416495,22.70000,281.00000
Q2559348,56.50000,157.96667
Q2666159,56.57254,158.52319
Q2666898,57.55000,160.53333
Q2670276,57.18333,160.55000
Q2701927,21.45000,-157.90000
Q2749256,-36.42000,-69.20000
Q2982515,66.30000,322.80000
Q3002222,43.68920,-121.25489
Q3019898,-18.61667,-68.75000
Q3322184,-28.39722,153.27083
Q3515817,20.66000,17.42000
Q3622751,-1.04948,36.33352
Q4175726,39.73000,46.02000
Q4177925,56.37000,159.03000
Q4180329,12.30000,-85.73000
Q4407286,18.55746,-95.20040
Q5374893,1.50000,36.33000
Q5508533,39.61000,-112.79000
Q6164659,14.17111,-90.27778
Q6669030,-6.51667,155.61667
Q6950602,20.01667,-156.01667
Q6961318,1.98000,36.43000
Q7413507,3.35611,8.51306
Q8521766,0.77000,36.12000
Q8538338,14.29722,-89.87778
Q11437235,34.53444,136.21861
Q11521192,42.90028,141.20056
Q13538899,3.35000,8.63333
Q14831565,33.00000,158.00000
Q7685308,-35.36164,173.85193
Q7689143,41.68056,43.72139
Q7689271,3.32000,76.18000
Q7690242,-36.86420,174.87000
Q7690913,-36.88250,174.76700
Q7690917,-35.25208,174.03053
Q7786773,25.67000,165.94000
Q7796177,64.27140,-17.53468
Q7825615,-5.83500,154.93500
Q7829689,-38.30000,142.35000
Q7940013,-1.58333,29.11670
Q7960063,21.11000,-156.84000
Q7960255,-9.56667,149.07500
Q8524527,52.71750,-124.83000
Q8524971,38.66750,-28.12190
Q8528919,30.79280,130.30490
Q8536451,13.58000,46.12000
Q8536691,35.32500,133.66361
Q8539015,-38.81890,-71.19280
Q8553599,41.58252,-121.59953
Q9184203,10.19583,-84.04611
Q10392610,38.75140,-27.44930
Q10717030,55.99293,13.52097
Q10871808,34.21919,139.15294
Q11115874,-35.81831,174.51699
Q11220960,59.97140,5.92850
Q11282733,36.20000,137.57222
Q11317930,42.88830,140.59580
Q11322387,42.60361,140.84306
Q11324564,42.88528,140.61806
Q11381590,33.31750,131.42778
Q11435625,36.16194,136.49306
Q11439588,31.25611,130.51667
Q11443769,44.04439,145.08578
Q11444525,36.81667,139.48333
Q11448038,35.43778,133.47917
Q11463980,36.58083,138.93694
Q11464876,42.77257,140.91035
Q11496825,35.43972,134.44083
Q11520725,36.62294,138.53167
Q11536092,31.95464,130.79169
Q11536102,38.96111,140.78889
Q11536251,32.88350,131.14439
Q11539369,39.98333,140.55000
Q11544661,40.60317,140.84256
Q11555159,36.06333,136.59750
Q11557224,37.34365,139.23351
Q11566097,42.11667,140.43333
Q11567195,35.35583,133.57056
Q11567236,36.43333,138.38722
Q11574215,31.96500,130.85917
Q11580561,31.96000,130.83306
Q11580627,38.22276,140.17293
Q11581553,42.90361,140.46944
Q11582573,32.76833,130.33944
Q11597839,36.57100,137.59000
Q11608718,36.22580,138.10744
Q11647034,32.81389,130.63861
Q11648144,41.27861,141.12000
Q11657379,43.37417,144.00639
Q11659487,36.35389,138.61203
Q11666652,36.73333,138.13333
Q11669749,33.25220,131.52350
Q11678078,36.81333,138.12722
Q11678280,36.40528,138.48861
Q11691399,10.25000,-84.23333
Q11737565,-7.92000,112.45000
Q12255387,51.90659,-177.44310
Q12287281,-2.56667,35.85000
Q12288954,-17.47000,168.35300
Q12411374,33.06523,35.84441
Q12600001,33.24056,126.31361
Q12617235,-14.16556,-71.35583
Q12687214,52.10300,177.60200
Q12687223,40.67194,-121.55000
Q12718919,59.93111,5.25389
Q16677138,58.19968,160.96372
Q17223273,39.88111,140.87972
Q20726036,33.53111,-5.15639
Q20726037,33.64278,-5.24694
Q20726038,33.06230,-5.06520
Q26997253,64.82990,-17.14560
Q26997270,64.97880,-16.49860
Q48839593,21.13250,-156.84972
Q49057531,44.16623,-121.77254
Q49081278,62.30180,-143.50556
Q55606869,10.45083,-84.97778
Q131622189,27.73028,-18.01000
Q131642692,27.79806,-17.93389
Q252213,64.31667,-21.05000
Q335956,63.71760,-19.66540
Q403083,20.43750,145.02920
Q607372,45.77200,2.96240
Q650836,44.40000,-110.70000
Q733710,32.88500,131.10417
Q756244,-33.35856,-69.77042
Q833975,37.16361,12.71861
Q872954,-15.10100,-173.75900
Q953984,37.63060,-119.03300
Q961546,65.18333,-16.35000
Q987676,-8.99361,157.97250
Q1133111,18.92000,-155.27000
Q1198576,31.65000,130.70000
Q1310658,64.77333,-20.40944
Q1572574,39.28400,14.39900
Q1740807,12.30000,-61.64000
Q1761242,31.88333,139.91667
Q2237908,-6.60000,124.67500
Q2270993,-15.62000,-173.67000
Q2345806,45.95000,-130.00000
Q2470142,-7.53000,123.95000
Q2562232,55.41667,167.33333
Q2636103,35.25000,-6.60000
Q2939642,12.40000,8.00000
Q3045211,24.28000,141.48500
Q3056587,14.60111,144.77500
Q3128717,-31.12500,-179.03000
Q3143318,-20.54500,-175.39250
Q3322063,-17.64200,-148.60000
Q3325375,-18.32500,-148.52500
Q3478831,-30.00000,11.00000
Q3505665,19.20750,-99.25806
Q4886071,-38.59500,175.95300
Q5919246,-32.83458,-65.96339
Q6921465,43.61028,144.43861
Q6924053,-38.69444,176.16278
Q11287261,42.88528,140.64056
Q11371447,35.20937,139.04580
Q11395033,35.23667,139.01917
Q11411878,35.23806,139.01194
Q12773376,19.30734,-98.69902
Q16662168,52.40000,158.00000
Q16939264,57.71636,-130.62064
Q16943879,33.77000,348.94000
Q17173823,36.43333,138.40000
Q21652398,31.94667,130.85333
Q21654947,35.13481,132.63269
Q24070575,57.87000,-155.41100
Q24296736,35.50000,20.90000
Q24296737,43.60000,7.50000
Q24296767,33.60000,311.50000
Q24296768,10.50000,279.40000
Q24296769,-23.90000,353.50000
Q24296771,2.30000,169.40000
Q24296772,4.20000,19.30000
Q25054439,-17.31672,-69.89313
Q25203376,-22.31667,-66.33333
Q25240816,35.36334,-111.61488
Q27002740,63.91556,-19.34250
Q27007949,65.55583,-16.64500
Q27015522,63.90500,-22.27250
Q29598119,-8.41500,116.41400
Q30936458,34.46250,131.79806
Q31454757,35.22445,139.02520
Q12761993,23.00000,10.83333
Q12763633,4.76889,96.82110
Q12763846,-16.26056,-71.73000
Q12764166,-36.44600,177.83900
Q12764193,26.00000,-111.92000
Q12765003,24.15000,-104.45000
Q12765122,15.93000,145.67000
Q12766129,28.35833,-15.01667
Q12766853,38.60583,140.17833
Q12767180,-15.83330,-72.13333
Q12769898,14.57000,25.85000
Q12770076,19.33000,-97.25000
Q12770190,19.15000,-97.27000
Q12770461,7.77000,38.78000
Q12770539,19.68000,-97.45000
Q12771097,-38.42000,176.08000
Q12771180,20.62000,-104.83000
Q12771972,15.61667,-61.45000
Q12772039,41.43639,141.05639
Q12772309,19.67000,-96.75000
Q12772596,4.05900,36.04900
Q12772650,37.45028,139.57889
Q12772978,0.62000,36.07500
Q12773636,-6.75000,106.70000
Q12774893,26.51700,-111.44400
Q12775569,-36.13000,178.05000
Q12775570,-35.74117,178.49667
Q12775571,-35.35383,178.52517
Q12775573,-36.14200,178.19600
Q12775837,28.50000,-113.75000
Q12775851,38.73333,-27.31667
Q12775978,19.27000,-97.47000
Q12776030,41.33000,128.00000
Q12776486,2.63000,36.60000
Q12777213,22.67000,5.00000
Q12777250,-36.32100,178.02800
Q12777261,48.13300,99.95000
Q12777597,4.75800,9.71700
Q12777936,19.83000,2.83000
Q12779170,36.40806,137.59417
Q12781210,38.33000,127.33000
Q12838703,39.51083,49.10778
Q13189104,-14.61349,-69.38004
Q13377581,44.08000,128.83000
Q13381617,19.40000,-100.25000
Q13388092,15.24950,-61.34650
Q13403925,-46.17000,-72.70800
Q13408465,13.47000,-88.43000
Q13419818,29.33000,-114.50000
Q13425731,42.48889,141.16333
Q13537597,0.23000,37.87000
Q13538040,-43.78000,-72.47000
Q13538916,1.57000,37.90000
Q13538976,20.62000,-103.52000
Q13667738,50.13333,155.36667
Q13667744,49.13333,126.55000
Q13667748,-9.36389,159.73333
Q13667760,12.00000,108.33333
Q13667764,15.55000,108.00000
Q13668119,63.91667,-21.83333
Q14950640,-36.92921,174.84647
Q15115079,50.16167,6.84861
Q15729365,12.45343,-86.67569
Q15732186,13.90003,-89.74899
Q15732977,13.89304,-89.69818
Q15732997,13.84129,-89.79894
Q15733327,13.80528,-89.59417
Q16420281,64.00806,-21.54361
Q16534783,45.31216,37.08202
Q16653094,64.05150,-18.23730
Q16665150,-13.41330,48.31750
Q16665277,15.28617,-61.33222
Q16665288,15.34250,-61.31900
Q16899725,30.47000,-116.00000
Q16926723,25.21389,121.56250
Q17170926,11.52300,124.53500
Q17173414,44.91750,4.15333
Q17191410,2.61667,98.81667
Q17805869,-13.46920,48.34500
Q18169640,51.53499,9.72226
Q18399360,18.76806,145.67361
Q18415062,-21.12780,55.56167
Q18415063,-21.17306,55.59111
Q18749564,10.27172,-84.36097
Q19274917,50.34733,7.23036
Q19279357,50.35025,7.22824
Q31481609,43.25000,143.08333
Q31486120,43.50080,144.40420
Q31687056,36.53111,136.74694
Q49026840,37.66639,-118.99972
Q49058167,37.75917,-119.02056
Q49065016,21.00083,-156.54556
Q58233439,46.21667,26.46667
Q97924370,41.29306,141.06833
Q109286407,-26.75300,-68.14000
Q118162878,-25.25000,-68.50000
Q131905746,43.56722,144.38111
Q131911569,43.59333,144.35861
Q135550929,28.19120,-16.75011
Q46067,13.33583,-87.62778
Q119656,19.49194,-97.15000
Q191372,-19.75000,172.92000
Q293896,50.80040,10.02760
Q2967878,-21.26140,55.71750
Q3389367,-21.21670,55.53920
Q3389386,-21.30810,55.76860
Q3389388,-21.19031,55.57344
Q3513806,-15.37000,-174.23000
Q3516685,-17.57000,-148.85000
Q4099144,-38.18834,78.38446
Q4178062,20.13815,145.09678
Q6164046,30.44000,-122.74000
Q6649868,58.52020,-129.71260
Q6897775,36.60000,-25.88000
Q6934028,33.36667,126.68333
Q7631570,3.96667,124.16700
Q7635601,28.56667,140.63333
Q7857291,51.40000,-130.90000
Q10641342,55.61280,14.29760
Q11407890,23.49797,141.92908
Q11434362,34.54667,139.44167
Q11594395,21.93333,143.46667
Q11629496,24.57000,123.93000
Q11657357,31.22000,130.57000
Q11675233,24.86667,123.85000
Q12583307,33.45472,126.71917
Q12647181,39.48444,14.82889
Q12764321,21.32361,144.19444
Q12764777,27.66667,140.80000
Q12765198,21.48472,144.04306
Q12765460,15.00000,145.25000
Q12768779,26.12167,141.10167
Q12769116,24.41389,141.41861
Q12771742,21.60000,143.63667
Q12771895,28.31667,140.58333
Q12772527,23.07833,142.32556
Q13421890,21.76500,143.70000
Q15211074,46.73333,-130.78333
Q16166167,33.44764,126.77718
Q17562196,39.49914,15.17815
Q23050241,38.41067,-29.27458
Q23925908,-15.37900,-174.00300
Q23925948,85.60800,85.25000
Q24038201,-21.09458,170.27516
Q24038267,-21.09458,170.27516
Q24044817,-21.38000,-175.65000
Q24044818,24.00000,121.83000
Q24067919,-8.92000,158.03000
Q24067922,20.33000,121.75000
Q24070565,-8.27000,-107.95000
Q24070573,-18.32500,-174.36500
Q24070574,10.73000,-103.58000
Q24070579,-21.15000,-175.75000
Q24070581,9.83000,-104.30000
Q25382534,37.64528,23.29694
Q25422826,52.95000,178.86667
Q27290155,33.23889,126.25806
Q31800822,-21.15935,55.57575
Q40301542,28.09000,-16.16706
Q49753267,-21.18261,55.79008
Q66811868,-12.84800,45.46550
Q84741866,-37.68733,177.12339
Q96403122,-37.55100,176.98300
Q98097148,27.61528,-18.02639
Q109283883,-36.81117,177.46567
Q116205379,-16.68000,168.37000
Q120328102,-21.16334,55.79413
Q125767395,-34.57600,179.26200
Q126080975,-34.77500,178.57900
Q126178812,-33.41000,179.87100
Q139922775,-3.03000,147.78000
Q140068308,-21.25249,55.74605
Q140068353,-21.25164,55.73534
Q140132162,-21.25296,55.73235
Q140132257,-21.25887,55.73332
Q140132391,-21.17940,55.80132
Q140136180,-21.25083,55.72856
Q140266727,-21.22537,55.52301
Q140266903,-21.31524,55.51137
Q140267082,-21.20025,55.56571
Q140267091,-21.19849,55.56149
Q140277054,-21.22652,55.58644
Q393571,49.99171,12.44419
Q511779,-1.40000,29.60000
Q548797,50.59389,15.26333
Q778597,45.52833,2.81417
Q827395,47.91243,8.73827
Q896713,49.47083,9.04111
Q919287,12.55180,-86.73841
Q1030029,41.83528,2.79833
Q1054706,24.00000,262.75000
Q1103364,46.21667,25.76667
Q1141050,42.15399,2.53607
Q1224259,50.20250,6.67778
Q1245729,49.81990,8.91096
Q1322291,-36.97698,174.77034
Q1345487,12.60194,-86.84500
Q1404843,49.82867,11.85008
Q1453974,18.20000,242.59000
Q1472688,-21.63000,105.88000
Q1567537,-31.29000,91.86000
Q1589835,2.96000,238.50000
Q1591405,50.07990,13.21542
Q1691036,-33.34420,148.98200
Q1740648,50.71056,14.21167
Q1859850,42.14197,2.54141
Q1980659,47.87889,8.71722
